,City,Datetime,TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive,datetime,year,date,time,hour,TomTomEquivalent,Color
992,Riyadh,2023-10-23 09:01:30,36,164,706.7,193.2,39.0,77.0764417886796,81.7405935971432,2023-10-23 09:01:30,2023,2023-10-23,09:01:30,9.0,1.3461538461538463,orange
993,Riyadh,2023-10-23 10:01:30,31,144,586.6,152.0,34.0,75.5079367244674,78.5638371735573,2023-10-23 10:01:30,2023,2023-10-23,10:01:30,10.0,1.2980769230769231,orange
994,Riyadh,2023-10-24 06:46:30,32,251,963.1,209.9,32.0,76.213642325203,85.1702303047363,2023-10-24 06:46:30,2023,2023-10-24,06:46:30,6.0,1.3076923076923077,orange
995,Riyadh,2023-10-24 07:46:30,44,226,1128.0,242.6,43.0,79.0889830648626,88.8248588864552,2023-10-24 07:46:30,2023,2023-10-24,07:46:30,7.0,1.4230769230769231,orange
996,Riyadh,2023-10-24 08:01:30,44,224,1059.6,227.2,43.0,78.5126020193463,88.1305877658988,2023-10-24 08:01:30,2023,2023-10-24,08:01:30,8.0,1.4230769230769231,orange
997,Riyadh,2023-10-24 09:01:30,39,171,720.6,198.6,36.0,76.2599251915208,84.270705688567,2023-10-24 09:01:30,2023,2023-10-24,09:01:30,9.0,1.375,orange
998,Riyadh,2023-10-24 10:01:00,33,148,623.2,170.1,31.0,75.2925630875011,80.3361251650244,2023-10-24 10:01:00,2023,2023-10-24,10:01:00,10.0,1.3173076923076923,orange
999,Riyadh,2023-10-25 06:46:30,29,231,872.3,192.5,31.0,75.2804712548209,83.0415110136124,2023-10-25 06:46:30,2023,2023-10-25,06:46:30,6.0,1.2788461538461537,orange
1000,Riyadh,2023-10-25 07:46:30,41,225,978.7,241.7,42.0,77.1887381907541,86.1300250584302,2023-10-25 07:46:30,2023,2023-10-25,07:46:30,7.0,1.3942307692307692,orange
1001,Riyadh,2023-10-25 08:01:30,40,170,783.5,218.1,41.0,76.6562157373211,85.3274824280045,2023-10-25 08:01:30,2023,2023-10-25,08:01:30,8.0,1.3846153846153846,orange
1002,Riyadh,2023-10-25 09:01:30,32,159,598.6,173.1,32.0,74.5475384100338,79.4113005384364,2023-10-25 09:01:30,2023,2023-10-25,09:01:30,9.0,1.3076923076923077,orange
1003,Riyadh,2023-10-25 10:01:30,28,138,525.8,143.7,29.0,73.6745177788465,77.1260169294203,2023-10-25 10:01:30,2023,2023-10-25,10:01:30,10.0,1.2692307692307692,orange
1004,Riyadh,2023-10-26 06:46:30,25,164,619.1,153.0,24.0,71.768093205792,79.0009966642682,2023-10-26 06:46:30,2023,2023-10-26,06:46:30,6.0,1.2403846153846154,orange
1005,Riyadh,2023-10-26 07:16:30,29,164,626.7,163.1,30.0,73.0055441125385,80.1169290115442,2023-10-26 07:16:30,2023,2023-10-26,07:16:30,7.0,1.2788461538461537,orange
1006,Riyadh,2023-10-26 08:01:30,28,149,578.5,147.9,29.0,72.3410979010464,78.0161751327276,2023-10-26 08:01:30,2023,2023-10-26,08:01:30,8.0,1.2692307692307692,orange
1007,Riyadh,2023-10-26 09:31:30,25,121,461.2,140.1,22.0,71.4662945173284,75.0273201223156,2023-10-26 09:31:30,2023,2023-10-26,09:31:30,9.0,1.2403846153846154,orange
1008,Riyadh,2023-10-26 10:01:30,25,149,538.4,151.7,22.0,71.9421807483783,75.2061974188042,2023-10-26 10:01:30,2023,2023-10-26,10:01:30,10.0,1.2403846153846154,orange
1009,Riyadh,2023-10-27 06:01:30,0,21,68.0,11.5,0.0,57.1083700212308,56.2975159848644,2023-10-27 06:01:30,2023,2023-10-27,06:01:30,6.0,1.0,green
1010,Riyadh,2023-10-27 07:01:30,0,20,77.8,8.7,0.0,56.8602449794223,55.8320030449458,2023-10-27 07:01:30,2023,2023-10-27,07:01:30,7.0,1.0,green
1011,Riyadh,2023-10-27 08:01:30,0,19,66.4,8.2,2.0,57.1558081332017,56.218917701681,2023-10-27 08:01:30,2023,2023-10-27,08:01:30,8.0,1.0,green
1012,Riyadh,2023-10-27 09:01:30,1,26,97.4,12.4,2.0,57.8856877660413,57.26122054282,2023-10-27 09:01:30,2023,2023-10-27,09:01:30,9.0,1.0096153846153846,green
1013,Riyadh,2023-10-27 10:01:30,1,17,71.1,5.8,1.0,58.0104103052768,57.2671487554503,2023-10-27 10:01:30,2023,2023-10-27,10:01:30,10.0,1.0096153846153846,green
1014,Riyadh,2023-10-28 06:01:30,5,35,154.5,32.0,3.0,57.5608643662934,58.5855128006458,2023-10-28 06:01:30,2023,2023-10-28,06:01:30,6.0,1.0480769230769231,green
1015,Riyadh,2023-10-28 07:01:30,2,25,107.1,15.1,3.0,57.8507570228165,57.3737197089588,2023-10-28 07:01:30,2023,2023-10-28,07:01:30,7.0,1.0192307692307692,green
1016,Riyadh,2023-10-28 08:46:30,5,37,126.3,26.0,6.0,60.6277659549288,60.2626157748183,2023-10-28 08:46:30,2023,2023-10-28,08:46:30,8.0,1.0480769230769231,green
1017,Riyadh,2023-10-28 09:46:30,10,75,304.9,57.5,9.0,63.1276983291194,63.6893657210862,2023-10-28 09:46:30,2023,2023-10-28,09:46:30,9.0,1.0961538461538463,green
1018,Riyadh,2023-10-28 10:46:30,14,138,584.6,112.9,11.0,65.3669446027866,67.2728113698644,2023-10-28 10:46:30,2023,2023-10-28,10:46:30,10.0,1.1346153846153846,orange
1019,Riyadh,2023-10-29 06:46:30,32,257,964.8,213.5,33.0,75.4497155613804,84.4222238692117,2023-10-29 06:46:30,2023,2023-10-29,06:46:30,6.0,1.3076923076923077,orange
1020,Riyadh,2023-10-29 07:46:30,45,235,1084.3,259.9,47.0,78.7946801214591,89.075796881561,2023-10-29 07:46:30,2023,2023-10-29,07:46:30,7.0,1.4326923076923077,orange
1021,Riyadh,2023-10-29 08:01:30,45,212,910.0,249.9,47.0,78.3100081738919,88.8054726755388,2023-10-29 08:01:30,2023,2023-10-29,08:01:30,8.0,1.4326923076923077,orange
1022,Riyadh,2023-10-29 09:01:30,38,167,705.6,188.9,38.0,76.1439316856187,83.1345296378061,2023-10-29 09:01:30,2023,2023-10-29,09:01:30,9.0,1.3653846153846154,orange
1023,Riyadh,2023-10-29 10:01:30,32,146,587.9,166.4,32.0,74.6076402360835,79.8220521980755,2023-10-29 10:01:30,2023,2023-10-29,10:01:30,10.0,1.3076923076923077,orange
1024,Riyadh,2023-10-30 06:46:30,30,233,874.7,196.4,32.0,76.2829899288698,83.7967304867245,2023-10-30 06:46:30,2023,2023-10-30,06:46:30,6.0,1.2884615384615383,orange
1025,Riyadh,2023-10-30 07:46:30,40,223,956.1,234.4,44.0,79.8340243265244,86.1830308155374,2023-10-30 07:46:30,2023,2023-10-30,07:46:30,7.0,1.3846153846153846,orange
1026,Riyadh,2023-10-30 08:01:30,40,206,863.6,215.3,43.0,79.2686211815713,85.423918284481,2023-10-30 08:01:30,2023,2023-10-30,08:01:30,8.0,1.3846153846153846,orange
1027,Riyadh,2023-10-30 09:01:30,33,153,606.3,181.7,36.0,77.1792109040684,80.4720448392171,2023-10-30 09:01:30,2023,2023-10-30,09:01:30,9.0,1.3173076923076923,orange
1028,Riyadh,2023-10-30 10:01:30,33,146,620.2,175.3,31.0,75.7597694249591,80.0665135308271,2023-10-30 10:01:30,2023,2023-10-30,10:01:30,10.0,1.3173076923076923,orange
1029,Riyadh,2023-10-31 06:46:00,28,228,826.7,184.5,32.0,75.7701328587341,81.77640364194,2023-10-31 06:46:00,2023,2023-10-31,06:46:00,6.0,1.2692307692307692,orange
1030,Riyadh,2023-10-31 07:46:30,38,195,833.7,226.1,44.0,79.0568020239812,84.5757231708347,2023-10-31 07:46:30,2023,2023-10-31,07:46:30,7.0,1.3653846153846154,orange
1031,Riyadh,2023-10-31 08:01:30,38,196,793.9,214.3,44.0,78.5203806833411,84.0381691534532,2023-10-31 08:01:30,2023,2023-10-31,08:01:30,8.0,1.3653846153846154,orange
1032,Riyadh,2023-10-31 09:01:30,32,147,593.8,184.9,39.0,76.6111311536579,79.8753163207838,2023-10-31 09:01:30,2023,2023-10-31,09:01:30,9.0,1.3076923076923077,orange
1033,Riyadh,2023-10-31 10:01:30,32,152,631.8,173.8,33.0,75.39548259626,79.3075365821552,2023-10-31 10:01:30,2023,2023-10-31,10:01:30,10.0,1.3076923076923077,orange
1034,Riyadh,2023-11-01 06:46:30,23,147,574.0,143.0,29.0,73.1507549407819,76.3926284457855,2023-11-01 06:46:30,2023,2023-11-01,06:46:30,6.0,1.2211538461538463,orange
1035,Riyadh,2023-11-01 07:46:30,34,187,778.1,199.2,41.0,76.9937107560123,81.2669155435518,2023-11-01 07:46:30,2023,2023-11-01,07:46:30,7.0,1.3269230769230769,orange
1036,Riyadh,2023-11-01 08:01:30,34,166,742.6,193.0,40.0,76.5911591689799,81.3936966823743,2023-11-01 08:01:30,2023,2023-11-01,08:01:30,8.0,1.3269230769230769,orange
1037,Riyadh,2023-11-01 09:01:30,32,160,655.8,185.9,32.0,74.7690077943543,79.417767721041,2023-11-01 09:01:30,2023,2023-11-01,09:01:30,9.0,1.3076923076923077,orange
1038,Riyadh,2023-11-01 10:01:30,31,164,709.4,181.6,28.0,73.9576200595996,78.9321353678909,2023-11-01 10:01:30,2023,2023-11-01,10:01:30,10.0,1.2980769230769231,orange
1039,Riyadh,2023-11-05 06:46:30,43,255,1346.0,296.0,32.0,74.0464523984271,90.0310012431733,2023-11-05 06:46:30,2023,2023-11-05,06:46:30,6.0,1.4134615384615383,orange
1040,Riyadh,2023-11-05 07:46:30,65,429,2512.3,428.5,45.0,79.1537737552299,104.255299914895,2023-11-05 07:46:30,2023,2023-11-05,07:46:30,7.0,1.625,red
1041,Riyadh,2023-11-05 08:01:30,66,385,2358.0,404.9,45.0,78.6228788237803,104.529284396967,2023-11-05 08:01:30,2023,2023-11-05,08:01:30,8.0,1.6346153846153846,red
1042,Riyadh,2023-11-05 09:01:30,60,328,1851.9,360.0,38.0,76.7065942303874,99.2627842262113,2023-11-05 09:01:30,2023,2023-11-05,09:01:30,9.0,1.5769230769230769,orange
1043,Riyadh,2023-11-05 10:01:30,50,278,1327.8,291.9,32.0,75.0757129523266,92.5100554805296,2023-11-05 10:01:30,2023,2023-11-05,10:01:30,10.0,1.4807692307692308,orange
1044,Riyadh,2023-11-06 06:46:30,26,160,634.4,172.3,30.0,73.7869544590704,77.5379363044848,2023-11-06 06:46:30,2023,2023-11-06,06:46:30,6.0,1.25,orange
1045,Riyadh,2023-11-06 07:46:00,43,256,1086.6,272.4,40.0,79.8330083583784,88.5120352169321,2023-11-06 07:46:00,2023,2023-11-06,07:46:00,7.0,1.4134615384615383,orange
1046,Riyadh,2023-11-06 08:01:30,43,217,1022.7,247.4,40.0,79.4156824755149,88.2559610215697,2023-11-06 08:01:30,2023,2023-11-06,08:01:30,8.0,1.4134615384615383,orange
1047,Riyadh,2023-11-06 09:16:30,39,178,762.2,221.7,33.0,77.1260593887301,84.5840179521083,2023-11-06 09:16:30,2023,2023-11-06,09:16:30,9.0,1.375,orange
1048,Riyadh,2023-11-06 10:01:30,37,209,806.5,208.5,33.0,76.0308172766224,83.8324370775802,2023-11-06 10:01:30,2023,2023-11-06,10:01:30,10.0,1.3557692307692308,orange
1049,Riyadh,2023-11-07 06:46:30,24,147,613.1,166.1,28.0,74.4125290986868,77.1275442560648,2023-11-07 06:46:30,2023,2023-11-07,06:46:30,6.0,1.2307692307692308,orange
1050,Riyadh,2023-11-07 07:46:30,42,245,1065.7,260.9,38.0,80.1412496466987,88.6372468074788,2023-11-07 07:46:30,2023,2023-11-07,07:46:30,7.0,1.4038461538461537,orange
1051,Riyadh,2023-11-07 08:01:30,43,222,1045.2,243.7,38.0,79.649754983622,88.3051012010218,2023-11-07 08:01:30,2023,2023-11-07,08:01:30,8.0,1.4134615384615383,orange
1052,Riyadh,2023-11-07 09:31:30,38,194,811.7,220.4,32.0,77.3793061402696,84.4707726874245,2023-11-07 09:31:30,2023,2023-11-07,09:31:30,9.0,1.3653846153846154,orange
1053,Riyadh,2023-11-07 10:01:30,36,191,795.6,201.4,32.0,76.547591230461,84.0075114382088,2023-11-07 10:01:30,2023,2023-11-07,10:01:30,10.0,1.3461538461538463,orange
1054,Riyadh,2023-11-08 06:46:30,24,122,580.6,136.8,23.0,72.6291816942507,76.0923485731524,2023-11-08 06:46:30,2023,2023-11-08,06:46:30,6.0,1.2307692307692308,orange
1055,Riyadh,2023-11-08 07:46:30,39,201,888.8,236.4,34.0,78.1505871422008,85.5910368369534,2023-11-08 07:46:30,2023,2023-11-08,07:46:30,7.0,1.375,orange
1056,Riyadh,2023-11-08 08:01:30,40,186,822.7,225.0,34.0,77.5973517077301,85.4977384364808,2023-11-08 08:01:30,2023,2023-11-08,08:01:30,8.0,1.3846153846153846,orange
1057,Riyadh,2023-11-08 09:46:30,41,238,967.9,243.0,32.0,75.2710114978483,86.5176615871944,2023-11-08 09:46:30,2023,2023-11-08,09:46:30,9.0,1.3942307692307692,orange
1058,Riyadh,2023-11-08 10:01:30,40,223,893.3,238.3,31.0,74.8940117739917,86.1962838911122,2023-11-08 10:01:30,2023,2023-11-08,10:01:30,10.0,1.3846153846153846,orange
1059,Riyadh,2023-11-09 06:31:30,5,17,66.8,21.1,4.0,62.3615262101561,58.1906050838848,2023-11-09 06:31:30,2023,2023-11-09,06:31:30,6.0,1.0480769230769231,green
1060,Riyadh,2023-11-09 07:46:30,10,53,175.7,66.1,10.0,71.5324417963008,64.0616117158973,2023-11-09 07:46:30,2023,2023-11-09,07:46:30,7.0,1.0961538461538463,green
1061,Riyadh,2023-11-09 08:46:30,14,62,256.2,86.3,15.0,70.6934016082076,67.2600060970321,2023-11-09 08:46:30,2023,2023-11-09,08:46:30,8.0,1.1346153846153846,orange
1062,Riyadh,2023-11-09 09:16:30,17,75,253.9,86.0,23.0,71.2955899759615,69.0741748816377,2023-11-09 09:16:30,2023,2023-11-09,09:16:30,9.0,1.1634615384615385,orange
1063,Riyadh,2023-11-09 10:01:30,17,113,383.1,90.7,26.0,71.7041185362093,69.4010514162335,2023-11-09 10:01:30,2023,2023-11-09,10:01:30,10.0,1.1634615384615385,orange
1064,Riyadh,2023-11-10 06:01:30,0,13,53.1,5.4,0.0,56.8920333006305,55.5651805409037,2023-11-10 06:01:30,2023,2023-11-10,06:01:30,6.0,1.0,green
1065,Riyadh,2023-11-10 07:01:30,0,18,63.6,5.8,0.0,56.5843029315931,55.2111724853054,2023-11-10 07:01:30,2023,2023-11-10,07:01:30,7.0,1.0,green
1066,Riyadh,2023-11-10 08:01:30,0,16,48.0,6.0,0.0,56.4763416980032,55.0372327612486,2023-11-10 08:01:30,2023,2023-11-10,08:01:30,8.0,1.0,green
1067,Riyadh,2023-11-10 09:01:30,0,16,54.0,5.0,0.0,57.6061998574099,56.3871967969378,2023-11-10 09:01:30,2023,2023-11-10,09:01:30,9.0,1.0,green
1068,Riyadh,2023-11-10 10:01:30,0,20,65.3,6.8,1.0,58.2963901748647,57.1501424772134,2023-11-10 10:01:30,2023,2023-11-10,10:01:30,10.0,1.0,green
1069,Riyadh,2023-11-11 06:01:30,3,31,140.5,23.4,3.0,57.5655938994796,57.7209081991473,2023-11-11 06:01:30,2023,2023-11-11,06:01:30,6.0,1.0288461538461537,green
1070,Riyadh,2023-11-11 07:46:30,2,22,141.5,16.8,3.0,58.4521561707945,57.7131561599858,2023-11-11 07:46:30,2023,2023-11-11,07:46:30,7.0,1.0192307692307692,green
1071,Riyadh,2023-11-11 08:46:30,5,32,104.2,21.6,6.0,60.8019840847758,60.1809754180844,2023-11-11 08:46:30,2023,2023-11-11,08:46:30,8.0,1.0480769230769231,green
1072,Riyadh,2023-11-11 09:46:30,8,63,210.5,41.1,10.0,63.2120944764041,62.8564898565633,2023-11-11 09:46:30,2023,2023-11-11,09:46:30,9.0,1.0769230769230769,green
1073,Riyadh,2023-11-11 10:16:30,11,71,275.6,47.5,13.0,64.6156887752687,64.7158989879556,2023-11-11 10:16:30,2023,2023-11-11,10:16:30,10.0,1.1057692307692308,orange
1074,Riyadh,2023-11-12 06:46:30,28,316,1033.8,220.4,43.0,76.20868476778,82.9964479829595,2023-11-12 06:46:30,2023,2023-11-12,06:46:30,6.0,1.2692307692307692,orange
1075,Riyadh,2023-11-12 07:31:30,41,218,964.3,244.1,65.0,80.0328834708153,88.1506654282093,2023-11-12 07:31:30,2023,2023-11-12,07:31:30,7.0,1.3942307692307692,orange
1076,Riyadh,2023-11-12 08:01:30,40,196,846.7,219.2,66.0,79.7474252867221,86.1092121245601,2023-11-12 08:01:30,2023,2023-11-12,08:01:30,8.0,1.3846153846153846,orange
1077,Riyadh,2023-11-12 09:46:30,37,284,1080.0,239.2,60.0,77.5689063301873,86.4691470251389,2023-11-12 09:46:30,2023,2023-11-12,09:46:30,9.0,1.3557692307692308,orange
1078,Riyadh,2023-11-12 10:01:30,38,308,1145.6,242.1,50.0,76.8004115478423,86.9334832663768,2023-11-12 10:01:30,2023,2023-11-12,10:01:30,10.0,1.3653846153846154,orange
1079,Riyadh,2023-11-13 06:46:30,27,330,1074.2,216.4,26.0,77.4183150815205,82.3101270037885,2023-11-13 06:46:30,2023,2023-11-13,06:46:30,6.0,1.2596153846153846,orange
1080,Riyadh,2023-11-13 07:16:30,36,247,869.1,218.2,43.0,81.1460713218456,86.1155619612363,2023-11-13 07:16:30,2023,2023-11-13,07:16:30,7.0,1.3461538461538463,orange
1081,Riyadh,2023-11-13 08:01:30,36,165,674.8,180.5,43.0,80.6244295735927,82.9828714875528,2023-11-13 08:01:30,2023,2023-11-13,08:01:30,8.0,1.3461538461538463,orange
1082,Riyadh,2023-11-13 09:46:30,42,355,1368.1,285.2,39.0,79.0934591417893,90.1815176514808,2023-11-13 09:46:30,2023,2023-11-13,09:46:30,9.0,1.4038461538461537,orange
1083,Riyadh,2023-11-13 10:01:30,43,340,1304.0,283.1,37.0,78.2436862781128,90.796846988549,2023-11-13 10:01:30,2023,2023-11-13,10:01:30,10.0,1.4134615384615383,orange
1084,Riyadh,2023-11-14 06:46:30,26,279,949.8,195.4,24.0,76.7967176890433,81.6831876168237,2023-11-14 06:46:30,2023,2023-11-14,06:46:30,6.0,1.25,orange
1085,Riyadh,2023-11-14 07:16:30,33,197,720.5,194.3,42.0,80.2666553951403,84.2837948257124,2023-11-14 07:16:30,2023,2023-11-14,07:16:30,7.0,1.3173076923076923,orange
1086,Riyadh,2023-11-14 08:01:30,31,169,616.9,171.5,43.0,80.0027091942495,80.381180952106,2023-11-14 08:01:30,2023,2023-11-14,08:01:30,8.0,1.2980769230769231,orange
1087,Riyadh,2023-11-14 09:46:30,44,320,1356.2,289.5,38.0,78.3188448089128,91.1871187327301,2023-11-14 09:46:30,2023,2023-11-14,09:46:30,9.0,1.4230769230769231,orange
1088,Riyadh,2023-11-14 10:01:30,44,300,1201.3,277.7,36.0,77.3589495107108,90.9721501480836,2023-11-14 10:01:30,2023,2023-11-14,10:01:30,10.0,1.4230769230769231,orange
1089,Riyadh,2023-11-15 06:46:30,23,159,544.1,142.2,24.0,74.5739369206121,77.7443730633693,2023-11-15 06:46:30,2023,2023-11-15,06:46:30,6.0,1.2211538461538463,orange
1090,Riyadh,2023-11-15 07:16:30,26,120,471.9,141.3,39.0,77.893821706679,78.7382542697451,2023-11-15 07:16:30,2023,2023-11-15,07:16:30,7.0,1.25,orange
1091,Riyadh,2023-11-15 08:46:30,28,250,891.8,209.5,40.0,77.3130712280971,80.9842783797265,2023-11-15 08:46:30,2023,2023-11-15,08:46:30,8.0,1.2692307692307692,orange
1092,Riyadh,2023-11-15 09:46:30,38,229,979.9,243.9,41.0,76.3200237481646,87.08768198019,2023-11-15 09:46:30,2023,2023-11-15,09:46:30,9.0,1.3653846153846154,orange
1093,Riyadh,2023-11-15 10:01:30,39,229,954.2,232.9,40.0,75.5836276398607,86.9513424302556,2023-11-15 10:01:30,2023,2023-11-15,10:01:30,10.0,1.375,orange
1094,Riyadh,2023-11-27 06:46:30,24,187,726.7,166.3,13.0,75.4154752547247,77.7222361775198,2023-11-27 06:46:30,2023,2023-11-27,06:46:30,6.0,1.2307692307692308,orange
1095,Riyadh,2023-11-27 07:46:00,49,283,1343.7,304.9,19.0,81.2198950118755,92.7218922016247,2023-11-27 07:46:00,2023,2023-11-27,07:46:00,7.0,1.4711538461538463,orange
1096,Riyadh,2023-11-27 08:01:30,50,286,1279.4,297.4,25.0,80.5952424931032,93.219175546578,2023-11-27 08:01:30,2023,2023-11-27,08:01:30,8.0,1.4807692307692308,orange
1097,Riyadh,2023-11-27 09:01:30,44,200,907.2,237.2,27.0,78.092656602729,87.6868330727596,2023-11-27 09:01:30,2023,2023-11-27,09:01:30,9.0,1.4230769230769231,orange
1098,Riyadh,2023-11-27 10:01:30,38,195,774.4,208.8,24.0,76.3183710960128,83.8854343660379,2023-11-27 10:01:30,2023,2023-11-27,10:01:30,10.0,1.3653846153846154,orange
1099,Riyadh,2023-11-28 06:46:30,24,200,722.2,182.9,4.0,74.688757156496,77.7362851552868,2023-11-28 06:46:30,2023,2023-11-28,06:46:30,6.0,1.2307692307692308,orange
1100,Riyadh,2023-11-28 07:46:00,48,268,1264.1,291.4,13.0,80.3408988237792,92.3239014691415,2023-11-28 07:46:00,2023,2023-11-28,07:46:00,7.0,1.4615384615384617,orange
1101,Riyadh,2023-11-28 08:01:30,50,259,1208.1,282.5,19.0,79.8392446195242,92.6355455737375,2023-11-28 08:01:30,2023,2023-11-28,08:01:30,8.0,1.4807692307692308,orange
1102,Riyadh,2023-11-28 09:01:30,42,211,895.4,223.5,21.0,77.3632902165719,86.4933458745934,2023-11-28 09:01:30,2023,2023-11-28,09:01:30,9.0,1.4038461538461537,orange
1103,Riyadh,2023-11-28 10:01:30,37,185,721.9,195.3,20.0,76.2216978710516,83.3147039069169,2023-11-28 10:01:30,2023,2023-11-28,10:01:30,10.0,1.3557692307692308,orange
1104,Riyadh,2023-11-29 06:46:30,21,179,637.4,156.1,4.0,73.5321214256381,75.5541034022995,2023-11-29 06:46:30,2023,2023-11-29,06:46:30,6.0,1.2019230769230769,orange
1105,Riyadh,2023-11-29 07:46:30,43,239,1019.9,251.1,13.0,78.6471956597143,88.8666170847774,2023-11-29 07:46:30,2023,2023-11-29,07:46:30,7.0,1.4134615384615383,orange
1106,Riyadh,2023-11-29 08:01:30,44,229,945.9,245.5,17.0,77.9491409568699,88.7647252972482,2023-11-29 08:01:30,2023,2023-11-29,08:01:30,8.0,1.4230769230769231,orange
1107,Riyadh,2023-11-29 09:01:30,36,159,651.9,180.7,21.0,75.4628605624761,82.327377378774,2023-11-29 09:01:30,2023,2023-11-29,09:01:30,9.0,1.3461538461538463,orange
1108,Riyadh,2023-11-29 10:01:30,30,142,579.4,165.8,21.0,74.6251244341794,78.920578696934,2023-11-29 10:01:30,2023,2023-11-29,10:01:30,10.0,1.2884615384615383,orange
1109,Riyadh,2023-11-30 06:46:30,18,131,482.7,119.8,3.0,70.2891434625572,72.6396086748434,2023-11-30 06:46:30,2023,2023-11-30,06:46:30,6.0,1.1730769230769231,orange
1110,Riyadh,2023-11-30 07:46:30,34,195,758.3,211.9,10.0,73.6434945338305,82.1160225434558,2023-11-30 07:46:30,2023,2023-11-30,07:46:30,7.0,1.3269230769230769,orange
1111,Riyadh,2023-11-30 08:01:30,34,175,670.6,187.7,15.0,73.0452764828199,81.659752490209,2023-11-30 08:01:30,2023,2023-11-30,08:01:30,8.0,1.3269230769230769,orange
1112,Riyadh,2023-11-30 09:01:30,27,135,515.6,141.4,18.0,71.3405075712214,76.1482634033644,2023-11-30 09:01:30,2023,2023-11-30,09:01:30,9.0,1.2596153846153846,orange
1113,Riyadh,2023-11-30 10:01:30,26,135,510.1,132.0,18.0,72.1574791110815,75.96674425757,2023-11-30 10:01:30,2023,2023-11-30,10:01:30,10.0,1.25,orange
1114,Riyadh,2023-12-01 06:01:30,1,17,58.9,6.9,0.0,56.8694196359291,56.8625890415435,2023-12-01 06:01:30,2023,2023-12-01,06:01:30,6.0,1.0096153846153846,green
1115,Riyadh,2023-12-01 07:01:30,0,14,52.4,6.7,0.0,56.359279138604,55.5739212599743,2023-12-01 07:01:30,2023,2023-12-01,07:01:30,7.0,1.0,green
1116,Riyadh,2023-12-01 08:01:30,0,26,88.1,12.3,0.0,56.7594702666647,56.0993719758575,2023-12-01 08:01:30,2023,2023-12-01,08:01:30,8.0,1.0,green
1117,Riyadh,2023-12-01 09:46:30,1,24,91.2,9.4,0.0,58.3107549592783,57.5092081871251,2023-12-01 09:46:30,2023,2023-12-01,09:46:30,9.0,1.0096153846153846,green
1118,Riyadh,2023-12-01 10:01:30,1,26,122.6,11.1,0.0,58.1807118627713,57.5255442035871,2023-12-01 10:01:30,2023,2023-12-01,10:01:30,10.0,1.0096153846153846,green
1119,Riyadh,2023-12-02 06:01:30,3,20,72.8,17.8,3.0,57.7174861570896,57.8394234153131,2023-12-02 06:01:30,2023,2023-12-02,06:01:30,6.0,1.0288461538461537,green
1120,Riyadh,2023-12-02 07:01:30,3,25,93.7,17.0,2.0,57.4523633428574,57.4061358816018,2023-12-02 07:01:30,2023,2023-12-02,07:01:30,7.0,1.0288461538461537,green
1121,Riyadh,2023-12-02 08:31:30,5,34,107.7,22.6,5.0,59.8421368126818,59.4005866563537,2023-12-02 08:31:30,2023,2023-12-02,08:31:30,8.0,1.0480769230769231,green
1122,Riyadh,2023-12-02 09:46:30,10,80,314.0,57.5,9.0,62.9701019656478,63.4856755250012,2023-12-02 09:46:30,2023,2023-12-02,09:46:30,9.0,1.0961538461538463,green
1123,Riyadh,2023-12-02 10:46:30,14,141,629.3,99.8,11.0,65.5155420926773,67.0098476899641,2023-12-02 10:46:30,2023,2023-12-02,10:46:30,10.0,1.1346153846153846,orange
1124,Riyadh,2023-12-03 06:46:30,26,217,807.6,199.1,22.0,74.7002328031107,79.0237478325357,2023-12-03 06:46:30,2023,2023-12-03,06:46:30,6.0,1.25,orange
1125,Riyadh,2023-12-03 07:46:00,56,359,1686.3,366.5,39.0,80.8649257870363,98.7981761604131,2023-12-03 07:46:00,2023,2023-12-03,07:46:00,7.0,1.5384615384615383,orange
1126,Riyadh,2023-12-03 08:01:30,59,347,1694.8,361.7,40.0,79.9329320736311,99.4298201137146,2023-12-03 08:01:30,2023,2023-12-03,08:01:30,8.0,1.5673076923076923,orange
1127,Riyadh,2023-12-03 09:01:30,47,195,930.3,224.7,34.0,77.0438575064019,89.6088974863799,2023-12-03 09:01:30,2023,2023-12-03,09:01:30,9.0,1.4519230769230769,orange
1128,Riyadh,2023-12-03 10:01:30,36,181,696.1,189.7,28.0,75.2248972001006,82.1280960723512,2023-12-03 10:01:30,2023,2023-12-03,10:01:30,10.0,1.3461538461538463,orange
1129,Riyadh,2023-12-04 06:46:30,28,252,981.8,208.2,24.0,75.8745131822371,80.7921883456881,2023-12-04 06:46:30,2023,2023-12-04,06:46:30,6.0,1.2692307692307692,orange
1130,Riyadh,2023-12-04 07:46:30,58,354,1797.1,375.5,49.0,81.7336086955934,100.004601721298,2023-12-04 07:46:30,2023,2023-12-04,07:46:30,7.0,1.5576923076923077,orange
1131,Riyadh,2023-12-04 08:01:30,60,349,1702.0,354.3,50.0,81.0599989304814,100.033081473312,2023-12-04 08:01:30,2023,2023-12-04,08:01:30,8.0,1.5769230769230769,orange
1132,Riyadh,2023-12-04 09:01:30,47,220,1007.5,250.9,44.0,78.112925100576,90.4319098817776,2023-12-04 09:01:30,2023,2023-12-04,09:01:30,9.0,1.4519230769230769,orange
