,City,Datetime,TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive,datetime,year,date,time
127239,Riyadh,2023-11-18 10:16:30,13,90,358.9,66.3,11.0,64.0165935369343,65.4464935222048,2023-11-18 10:16:30,2023,2023-11-18,10:16:30
127259,Riyadh,2023-11-19 06:46:30,6,23,87.5,33.2,28.0,67.393939518129,58.8098069880867,2023-11-19 06:46:30,2023,2023-11-19,06:46:30
127260,Riyadh,2023-11-19 07:46:30,19,80,325.2,131.1,41.0,78.3458519636168,69.678592313348,2023-11-19 07:46:30,2023,2023-11-19,07:46:30
127261,Riyadh,2023-11-19 08:46:30,31,110,460.9,180.4,40.0,77.0714122501281,77.8946205091825,2023-11-19 08:46:30,2023,2023-11-19,08:46:30
127262,Riyadh,2023-11-19 09:01:00,32,109,406.5,171.9,37.0,76.8212165947928,78.6852453779943,2023-11-19 09:01:00,2023,2023-11-19,09:01:00
127263,Riyadh,2023-11-19 10:01:30,26,113,405.8,122.7,38.0,74.6846691109976,74.8640027943773,2023-11-19 10:01:30,2023,2023-11-19,10:01:30
127283,Riyadh,2023-11-20 06:46:30,13,42,137.3,69.4,27.0,69.1615999878379,63.8691310482234,2023-11-20 06:46:30,2023,2023-11-20,06:46:30
127284,Riyadh,2023-11-20 07:46:30,19,72,282.2,103.1,36.0,79.5937385693097,70.1157679173788,2023-11-20 07:46:30,2023,2023-11-20,07:46:30
127285,Riyadh,2023-11-20 08:46:30,25,101,402.7,131.4,36.0,78.1699405536388,74.6716618804591,2023-11-20 08:46:30,2023,2023-11-20,08:46:30
127286,Riyadh,2023-11-20 09:16:30,27,120,449.2,138.4,42.0,77.6418055477746,76.3161678181541,2023-11-20 09:16:30,2023,2023-11-20,09:16:30
127287,Riyadh,2023-11-20 10:01:30,24,111,409.7,118.4,43.0,76.0985125169282,74.3514979924785,2023-11-20 10:01:30,2023,2023-11-20,10:01:30
127307,Riyadh,2023-11-21 06:46:30,4,33,106.0,18.6,26.0,68.1225007206162,57.8235237916883,2023-11-21 06:46:30,2023,2023-11-21,06:46:30
127308,Riyadh,2023-11-21 07:46:30,13,63,219.3,84.6,33.0,78.3473722231672,65.7252436349481,2023-11-21 07:46:30,2023,2023-11-21,07:46:30
127309,Riyadh,2023-11-21 08:46:30,19,75,276.7,104.1,31.0,77.4808211271192,70.4058398163611,2023-11-21 08:46:30,2023,2023-11-21,08:46:30
127310,Riyadh,2023-11-21 09:16:30,21,93,335.8,114.5,44.0,76.9647081818568,71.7543793321151,2023-11-21 09:16:30,2023,2023-11-21,09:16:30
127311,Riyadh,2023-11-21 10:01:30,20,102,338.6,102.2,44.0,75.7412546418104,71.3275522561056,2023-11-21 10:01:30,2023,2023-11-21,10:01:30
127331,Riyadh,2023-11-22 06:46:30,4,27,66.8,22.2,23.0,67.4411838541189,58.2115707966208,2023-11-22 06:46:30,2023,2023-11-22,06:46:30
127332,Riyadh,2023-11-22 07:46:30,13,55,185.7,80.4,26.0,76.6439646707266,65.5854435210518,2023-11-22 07:46:30,2023,2023-11-22,07:46:30
127333,Riyadh,2023-11-22 08:16:30,17,71,238.0,88.6,28.0,76.429845257384,68.8625851875628,2023-11-22 08:16:30,2023,2023-11-22,08:16:30
127334,Riyadh,2023-11-22 09:16:30,21,82,300.7,97.4,38.0,75.0464562215802,71.6317058393665,2023-11-22 09:16:30,2023,2023-11-22,09:16:30
127335,Riyadh,2023-11-22 10:01:30,21,104,344.5,102.5,39.0,74.0468135141573,71.8569401135743,2023-11-22 10:01:30,2023,2023-11-22,10:01:30
127355,Riyadh,2023-11-23 06:46:30,3,26,83.5,18.7,13.0,64.5631299054069,57.3503650722421,2023-11-23 06:46:30,2023,2023-11-23,06:46:30
127356,Riyadh,2023-11-23 07:46:30,10,60,178.4,71.0,18.0,71.233323511291,63.4370153381345,2023-11-23 07:46:30,2023,2023-11-23,07:46:30
127357,Riyadh,2023-11-23 08:46:30,15,57,207.1,76.7,23.0,70.3545735263464,67.2067875135834,2023-11-23 08:46:30,2023,2023-11-23,08:46:30
127358,Riyadh,2023-11-23 09:46:30,18,103,347.1,102.3,27.0,71.4076218247496,69.6450891649577,2023-11-23 09:46:30,2023,2023-11-23,09:46:30
127359,Riyadh,2023-11-23 10:01:30,18,101,360.7,98.0,27.0,71.6915525444833,69.8663034659424,2023-11-23 10:01:30,2023,2023-11-23,10:01:30
127379,Riyadh,2023-11-24 06:01:30,0,13,27.8,7.3,2.0,56.7892786060605,56.0906544317963,2023-11-24 06:01:30,2023,2023-11-24,06:01:30
127380,Riyadh,2023-11-24 07:01:30,0,23,91.7,11.8,1.0,55.9798003572835,54.8553400913471,2023-11-24 07:01:30,2023,2023-11-24,07:01:30
127381,Riyadh,2023-11-24 08:01:30,0,17,57.5,6.0,1.0,56.2691334379108,55.5920139254153,2023-11-24 08:01:30,2023,2023-11-24,08:01:30
127382,Riyadh,2023-11-24 09:01:30,0,11,31.9,3.7,1.0,57.2172472812746,56.0845465865974,2023-11-24 09:01:30,2023,2023-11-24,09:01:30
127383,Riyadh,2023-11-24 10:01:30,0,20,70.6,5.1,1.0,57.226404686997,55.9307312780802,2023-11-24 10:01:30,2023,2023-11-24,10:01:30
127403,Riyadh,2023-11-25 06:01:30,3,29,108.5,20.1,4.0,57.3104715249504,57.1135704598217,2023-11-25 06:01:30,2023,2023-11-25,06:01:30
127404,Riyadh,2023-11-25 07:01:30,2,27,103.3,11.9,4.0,57.258947103722,57.0837351018333,2023-11-25 07:01:30,2023,2023-11-25,07:01:30
127405,Riyadh,2023-11-25 08:46:30,5,40,139.5,24.1,6.0,60.3492035672078,59.7273017311967,2023-11-25 08:46:30,2023,2023-11-25,08:46:30
127406,Riyadh,2023-11-25 09:46:30,9,72,248.2,42.5,11.0,63.0640222070146,63.0380238388401,2023-11-25 09:46:30,2023,2023-11-25,09:46:30
127407,Riyadh,2023-11-25 10:31:30,11,98,365.9,66.6,13.0,64.6701568590813,64.5980320238374,2023-11-25 10:31:30,2023,2023-11-25,10:31:30
127427,Riyadh,2023-11-26 06:46:30,22,131,508.4,145.3,6.0,73.1430895829945,74.2759802214101,2023-11-26 06:46:30,2023,2023-11-26,06:46:30
127428,Riyadh,2023-11-26 07:46:30,39,221,982.4,239.9,19.0,80.0508350096,85.1193795032637,2023-11-26 07:46:30,2023,2023-11-26,07:46:30
127429,Riyadh,2023-11-26 08:01:30,40,206,896.0,225.1,31.0,79.6386917387766,85.696693177379,2023-11-26 08:01:30,2023,2023-11-26,08:01:30
127430,Riyadh,2023-11-26 09:01:30,34,146,636.5,183.1,32.0,77.1143761479144,80.7689523933711,2023-11-26 09:01:30,2023,2023-11-26,09:01:30
127431,Riyadh,2023-11-26 10:01:30,28,136,500.8,146.3,26.0,75.1159461767105,77.2044932273243,2023-11-26 10:01:30,2023,2023-11-26,10:01:30
127883,Riyadh,2023-12-15 06:01:30,0,16,61.3,4.3,0.0,56.5352769707435,55.4632183524031,2023-12-15 06:01:30,2023,2023-12-15,06:01:30
127884,Riyadh,2023-12-15 07:01:30,0,15,39.5,5.2,0.0,56.1264166444588,54.8860549530153,2023-12-15 07:01:30,2023,2023-12-15,07:01:30
