City,Datetime,TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive,datetime,year,date,time
Riyadh,2023-01-04 12:01:30,17,79,283.4,85.6,29.0,,,2023-01-04 12:01:30,2023,2023-01-04,12:01:30
Riyadh,2023-01-04 13:46:30,18,108,347.9,98.3,35.0,,,2023-01-04 13:46:30,2023,2023-01-04,13:46:30
Riyadh,2023-01-04 14:46:30,28,202,830.8,208.7,45.0,,,2023-01-04 14:46:30,2023,2023-01-04,14:46:30
Riyadh,2023-01-04 15:16:30,32,168,753.8,209.3,50.0,,,2023-01-04 15:16:30,2023,2023-01-04,15:16:30
Riyadh,2023-01-04 16:46:00,54,421,1942.4,440.7,67.0,,,2023-01-04 16:46:00,2023,2023-01-04,16:46:00
Riyadh,2023-01-04 17:31:30,63,453,2144.6,467.7,69.0,,,2023-01-04 17:31:30,2023,2023-01-04,17:31:30
Riyadh,2023-01-04 18:16:00,59,410,1876.9,383.9,64.0,,,2023-01-04 18:16:00,2023,2023-01-04,18:16:00
Riyadh,2023-01-04 19:01:30,52,311,1315.2,302.7,58.0,,,2023-01-04 19:01:30,2023,2023-01-04,19:01:30
Riyadh,2023-01-04 20:01:30,38,242,997.7,230.1,43.0,,,2023-01-04 20:01:30,2023,2023-01-04,20:01:30
Riyadh,2023-01-04 21:01:30,34,203,752.9,163.5,40.0,,,2023-01-04 21:01:30,2023,2023-01-04,21:01:30
Riyadh,2023-01-04 22:31:30,38,171,653.4,252.1,32.0,,,2023-01-04 22:31:30,2023,2023-01-04,22:31:30
Riyadh,2023-01-04 23:01:30,33,117,401.9,121.1,23.0,,,2023-01-04 23:01:30,2023,2023-01-04,23:01:30
Riyadh,2023-01-05 00:01:30,20,61,204.1,51.5,15.0,,,2023-01-05 00:01:30,2023,2023-01-05,00:01:30
Riyadh,2023-01-05 01:01:30,11,26,99.8,18.7,7.0,,,2023-01-05 01:01:30,2023,2023-01-05,01:01:30
Riyadh,2023-01-05 02:01:30,7,15,52.2,6.2,4.0,,,2023-01-05 02:01:30,2023,2023-01-05,02:01:30
Riyadh,2023-01-05 03:31:30,6,12,42.9,6.2,2.0,,,2023-01-05 03:31:30,2023,2023-01-05,03:31:30
Riyadh,2023-01-05 04:01:30,5,11,50.6,4.3,0.0,,,2023-01-05 04:01:30,2023,2023-01-05,04:01:30
Riyadh,2023-01-05 05:01:30,2,9,36.9,3.5,0.0,,,2023-01-05 05:01:30,2023,2023-01-05,05:01:30
Riyadh,2023-01-05 06:46:30,17,47,195.4,92.9,18.0,,,2023-01-05 06:46:30,2023,2023-01-05,06:46:30
Riyadh,2023-01-05 07:31:30,26,94,428.9,135.1,31.0,,,2023-01-05 07:31:30,2023,2023-01-05,07:31:30
Riyadh,2023-01-05 08:01:30,23,76,300.2,87.1,28.0,,,2023-01-05 08:01:30,2023,2023-01-05,08:01:30
Riyadh,2023-01-05 09:31:30,17,59,193.3,79.6,16.0,,,2023-01-05 09:31:30,2023,2023-01-05,09:31:30
Riyadh,2023-01-05 10:46:30,20,87,279.0,103.7,18.0,,,2023-01-05 10:46:30,2023,2023-01-05,10:46:30
Riyadh,2023-01-05 11:46:30,23,115,482.3,137.1,23.0,,,2023-01-05 11:46:30,2023,2023-01-05,11:46:30
Riyadh,2023-01-05 12:46:30,28,131,466.2,202.2,27.0,,,2023-01-05 12:46:30,2023,2023-01-05,12:46:30
Riyadh,2023-01-05 13:46:30,43,246,1001.6,294.7,34.0,,,2023-01-05 13:46:30,2023,2023-01-05,13:46:30
Riyadh,2023-01-05 14:46:30,52,351,1589.3,398.8,47.0,,,2023-01-05 14:46:30,2023,2023-01-05,14:46:30
Riyadh,2023-01-05 15:16:30,55,322,1507.6,391.5,50.0,,,2023-01-05 15:16:30,2023,2023-01-05,15:16:30
Riyadh,2023-01-05 16:46:00,65,499,2365.9,491.3,67.0,,,2023-01-05 16:46:00,2023,2023-01-05,16:46:00
Riyadh,2023-01-05 17:31:00,69,460,2409.9,469.5,70.0,,,2023-01-05 17:31:00,2023,2023-01-05,17:31:00
Riyadh,2023-01-05 18:01:00,62,327,1609.4,379.1,64.0,,,2023-01-05 18:01:00,2023,2023-01-05,18:01:00
Riyadh,2023-01-05 19:01:30,52,301,1292.7,298.6,61.0,,,2023-01-05 19:01:30,2023,2023-01-05,19:01:30
Riyadh,2023-01-05 20:31:30,53,332,1344.7,361.1,54.0,,,2023-01-05 20:31:30,2023,2023-01-05,20:31:30
Riyadh,2023-01-05 21:01:30,46,248,978.6,243.7,52.0,,,2023-01-05 21:01:30,2023,2023-01-05,21:01:30
Riyadh,2023-01-05 22:31:30,51,244,944.1,332.6,43.0,,,2023-01-05 22:31:30,2023,2023-01-05,22:31:30
Riyadh,2023-01-05 23:01:30,45,209,816.9,254.8,32.0,,,2023-01-05 23:01:30,2023,2023-01-05,23:01:30
Riyadh,2023-01-06 00:31:30,45,167,636.1,265.9,27.0,,,2023-01-06 00:31:30,2023,2023-01-06,00:31:30
Riyadh,2023-01-06 01:16:30,45,150,581.2,270.2,20.0,,,2023-01-06 01:16:30,2023,2023-01-06,01:16:30
Riyadh,2023-01-06 02:01:30,33,86,307.3,76.7,13.0,,,2023-01-06 02:01:30,2023,2023-01-06,02:01:30
Riyadh,2023-01-06 03:46:30,21,25,69.5,26.6,7.0,,,2023-01-06 03:46:30,2023,2023-01-06,03:46:30
Riyadh,2023-01-06 04:01:30,21,34,91.8,32.9,3.0,,,2023-01-06 04:01:30,2023,2023-01-06,04:01:30
Riyadh,2023-01-06 05:46:30,16,25,49.2,48.1,2.0,,,2023-01-06 05:46:30,2023,2023-01-06,05:46:30
Riyadh,2023-01-06 06:16:30,20,25,66.2,45.3,0.0,,,2023-01-06 06:16:30,2023,2023-01-06,06:16:30
Riyadh,2023-01-06 07:46:30,17,26,83.6,29.9,0.0,,,2023-01-06 07:46:30,2023,2023-01-06,07:46:30
Riyadh,2023-01-06 08:01:30,15,21,68.4,19.1,0.0,,,2023-01-06 08:01:30,2023,2023-01-06,08:01:30
Riyadh,2023-01-06 09:01:30,10,29,82.0,17.8,1.0,,,2023-01-06 09:01:30,2023,2023-01-06,09:01:30
Riyadh,2023-01-06 10:01:30,7,15,50.8,7.1,4.0,,,2023-01-06 10:01:30,2023,2023-01-06,10:01:30
Riyadh,2023-01-06 11:31:30,5,11,54.2,5.0,8.0,,,2023-01-06 11:31:30,2023,2023-01-06,11:31:30
Riyadh,2023-01-06 12:46:30,12,67,210.5,36.8,17.0,,,2023-01-06 12:46:30,2023,2023-01-06,12:46:30
Riyadh,2023-01-06 13:46:30,14,91,354.1,80.9,30.0,,,2023-01-06 13:46:30,2023,2023-01-06,13:46:30
Riyadh,2023-01-06 14:46:30,27,133,552.9,154.1,43.0,,,2023-01-06 14:46:30,2023,2023-01-06,14:46:30
Riyadh,2023-01-06 15:46:30,41,227,858.3,352.3,48.0,,,2023-01-06 15:46:30,2023,2023-01-06,15:46:30
Riyadh,2023-01-06 16:31:30,50,295,1126.6,365.8,64.0,,,2023-01-06 16:31:30,2023,2023-01-06,16:31:30
Riyadh,2023-01-06 17:16:00,53,302,1227.4,426.6,65.0,,,2023-01-06 17:16:00,2023,2023-01-06,17:16:00
Riyadh,2023-01-06 18:01:00,46,200,717.6,314.1,53.0,,,2023-01-06 18:01:00,2023,2023-01-06,18:01:00
Riyadh,2023-01-06 19:01:30,40,170,548.4,223.6,47.0,,,2023-01-06 19:01:30,2023,2023-01-06,19:01:30
Riyadh,2023-01-06 20:01:30,32,146,443.7,145.8,42.0,,,2023-01-06 20:01:30,2023,2023-01-06,20:01:30
Riyadh,2023-01-06 21:01:30,31,155,498.5,137.5,40.0,,,2023-01-06 21:01:30,2023,2023-01-06,21:01:30
Riyadh,2023-01-06 22:01:30,27,110,380.4,66.3,34.0,,,2023-01-06 22:01:30,2023,2023-01-06,22:01:30
Riyadh,2023-01-06 23:01:30,24,84,334.2,52.5,33.0,,,2023-01-06 23:01:30,2023,2023-01-06,23:01:30
Riyadh,2023-01-07 00:01:30,20,60,198.0,35.1,30.0,,,2023-01-07 00:01:30,2023,2023-01-07,00:01:30
Riyadh,2023-01-07 01:01:30,16,42,167.0,19.1,21.0,,,2023-01-07 01:01:30,2023,2023-01-07,01:01:30
Riyadh,2023-01-07 02:01:30,11,27,106.1,10.6,13.0,,,2023-01-07 02:01:30,2023,2023-01-07,02:01:30
Riyadh,2023-01-07 03:01:30,8,31,108.7,10.8,9.0,,,2023-01-07 03:01:30,2023,2023-01-07,03:01:30
Riyadh,2023-01-07 04:01:30,5,12,53.3,6.1,6.0,,,2023-01-07 04:01:30,2023,2023-01-07,04:01:30
Riyadh,2023-01-07 05:01:30,4,13,59.2,5.8,4.0,,,2023-01-07 05:01:30,2023,2023-01-07,05:01:30
Riyadh,2023-01-07 06:31:30,4,15,57.6,8.5,4.0,,,2023-01-07 06:31:30,2023,2023-01-07,06:31:30
Riyadh,2023-01-07 07:01:30,2,13,49.3,7.3,3.0,,,2023-01-07 07:01:30,2023,2023-01-07,07:01:30
Riyadh,2023-01-07 08:31:30,4,14,44.1,5.8,4.0,,,2023-01-07 08:31:30,2023,2023-01-07,08:31:30
Riyadh,2023-01-07 09:46:30,7,26,82.2,12.8,7.0,,,2023-01-07 09:46:30,2023,2023-01-07,09:46:30
Riyadh,2023-01-07 10:31:30,9,62,189.7,37.8,12.0,,,2023-01-07 10:31:30,2023,2023-01-07,10:31:30
Riyadh,2023-01-07 11:31:30,11,85,349.4,48.5,13.0,,,2023-01-07 11:31:30,2023,2023-01-07,11:31:30
Riyadh,2023-01-07 12:01:30,12,95,393.1,64.2,13.0,,,2023-01-07 12:01:30,2023,2023-01-07,12:01:30
Riyadh,2023-01-07 13:46:30,16,109,396.9,95.7,16.0,,,2023-01-07 13:46:30,2023,2023-01-07,13:46:30
Riyadh,2023-01-07 14:31:30,19,122,489.3,108.8,21.0,,,2023-01-07 14:31:30,2023,2023-01-07,14:31:30
Riyadh,2023-01-07 15:46:30,23,147,551.8,143.4,23.0,,,2023-01-07 15:46:30,2023,2023-01-07,15:46:30
Riyadh,2023-01-07 16:46:00,42,360,1495.3,341.4,41.0,,,2023-01-07 16:46:00,2023,2023-01-07,16:46:00
Riyadh,2023-01-07 17:31:30,47,357,1656.9,350.9,46.0,,,2023-01-07 17:31:30,2023,2023-01-07,17:31:30
Riyadh,2023-01-07 18:31:30,45,336,1465.5,329.2,48.0,,,2023-01-07 18:31:30,2023,2023-01-07,18:31:30
Riyadh,2023-01-07 19:01:30,44,294,1276.7,282.3,47.0,,,2023-01-07 19:01:30,2023,2023-01-07,19:01:30
Riyadh,2023-01-07 20:16:30,37,257,976.8,218.3,41.0,,,2023-01-07 20:16:30,2023,2023-01-07,20:16:30
Riyadh,2023-01-07 21:01:30,33,198,702.0,148.3,37.0,,,2023-01-07 21:01:30,2023,2023-01-07,21:01:30
Riyadh,2023-01-07 22:01:30,30,148,562.3,134.9,30.0,,,2023-01-07 22:01:30,2023,2023-01-07,22:01:30
Riyadh,2023-01-07 23:01:30,21,64,201.1,65.2,23.0,,,2023-01-07 23:01:30,2023,2023-01-07,23:01:30
Riyadh,2023-01-08 00:01:30,13,44,123.9,23.0,19.0,,,2023-01-08 00:01:30,2023,2023-01-08,00:01:30
Riyadh,2023-01-08 01:01:30,8,21,79.1,10.3,17.0,,,2023-01-08 01:01:30,2023,2023-01-08,01:01:30
Riyadh,2023-01-08 02:01:30,4,16,48.9,5.6,9.0,,,2023-01-08 02:01:30,2023,2023-01-08,02:01:30
Riyadh,2023-01-08 03:01:30,2,4,10.4,0.9,5.0,,,2023-01-08 03:01:30,2023,2023-01-08,03:01:30
Riyadh,2023-01-08 04:01:30,1,8,29.4,1.9,2.0,,,2023-01-08 04:01:30,2023,2023-01-08,04:01:30
Riyadh,2023-01-08 05:01:30,0,3,12.9,0.8,2.0,,,2023-01-08 05:01:30,2023,2023-01-08,05:01:30
Riyadh,2023-01-08 06:46:30,27,166,723.1,186.6,25.0,,,2023-01-08 06:46:30,2023,2023-01-08,06:46:30
Riyadh,2023-01-08 07:46:30,60,343,1908.7,353.8,49.0,,,2023-01-08 07:46:30,2023,2023-01-08,07:46:30
Riyadh,2023-01-08 08:01:30,62,338,1817.4,345.3,48.0,,,2023-01-08 08:01:30,2023,2023-01-08,08:01:30
Riyadh,2023-01-08 09:01:30,46,181,863.9,210.7,33.0,,,2023-01-08 09:01:30,2023,2023-01-08,09:01:30
Riyadh,2023-01-08 10:01:30,33,132,562.7,164.1,25.0,,,2023-01-08 10:01:30,2023,2023-01-08,10:01:30
Riyadh,2023-01-08 11:01:30,22,120,441.7,116.0,21.0,,,2023-01-08 11:01:30,2023,2023-01-08,11:01:30
Riyadh,2023-01-08 12:16:30,27,184,740.5,176.1,23.0,,,2023-01-08 12:16:30,2023,2023-01-08,12:16:30
Riyadh,2023-01-08 13:46:30,38,307,1229.4,262.1,29.0,,,2023-01-08 13:46:30,2023,2023-01-08,13:46:30
Riyadh,2023-01-08 14:46:30,46,313,1397.4,346.2,37.0,,,2023-01-08 14:46:30,2023,2023-01-08,14:46:30
Riyadh,2023-01-08 15:01:30,47,263,1288.9,327.9,41.0,,,2023-01-08 15:01:30,2023,2023-01-08,15:01:30
Riyadh,2023-01-08 16:46:30,59,398,1876.5,428.9,56.0,,,2023-01-08 16:46:30,2023,2023-01-08,16:46:30
Riyadh,2023-01-08 17:31:00,66,500,2441.1,503.3,64.0,,,2023-01-08 17:31:00,2023,2023-01-08,17:31:00
Riyadh,2023-01-08 18:01:30,62,395,1840.7,393.5,58.0,,,2023-01-08 18:01:30,2023,2023-01-08,18:01:30
Riyadh,2023-01-08 19:01:30,52,342,1494.4,299.5,47.0,,,2023-01-08 19:01:30,2023,2023-01-08,19:01:30
Riyadh,2023-01-08 20:01:30,35,212,800.5,179.3,35.0,,,2023-01-08 20:01:30,2023,2023-01-08,20:01:30
Riyadh,2023-01-08 21:01:30,28,174,657.2,129.5,31.0,,,2023-01-08 21:01:30,2023,2023-01-08,21:01:30
Riyadh,2023-01-08 22:01:30,23,102,354.1,90.9,25.0,,,2023-01-08 22:01:30,2023,2023-01-08,22:01:30
Riyadh,2023-01-08 23:01:30,17,65,210.2,51.1,17.0,,,2023-01-08 23:01:30,2023,2023-01-08,23:01:30
Riyadh,2023-01-09 00:01:30,11,30,92.0,21.7,11.0,,,2023-01-09 00:01:30,2023,2023-01-09,00:01:30
Riyadh,2023-01-09 01:01:30,6,17,46.5,10.5,6.0,,,2023-01-09 01:01:30,2023,2023-01-09,01:01:30
Riyadh,2023-01-09 02:01:30,4,14,51.2,5.4,3.0,,,2023-01-09 02:01:30,2023,2023-01-09,02:01:30
Riyadh,2023-01-09 03:01:30,2,10,22.9,3.0,3.0,,,2023-01-09 03:01:30,2023,2023-01-09,03:01:30
Riyadh,2023-01-09 04:01:30,1,2,5.2,0.4,1.0,,,2023-01-09 04:01:30,2023,2023-01-09,04:01:30
Riyadh,2023-01-09 05:01:30,0,6,21.5,3.1,0.0,,,2023-01-09 05:01:30,2023,2023-01-09,05:01:30
Riyadh,2023-01-09 06:46:30,29,185,806.6,204.4,34.0,,,2023-01-09 06:46:30,2023,2023-01-09,06:46:30
Riyadh,2023-01-09 07:46:30,60,361,1822.4,365.0,76.0,,,2023-01-09 07:46:30,2023,2023-01-09,07:46:30
Riyadh,2023-01-09 08:01:30,62,328,1622.6,335.5,82.0,,,2023-01-09 08:01:30,2023,2023-01-09,08:01:30
Riyadh,2023-01-09 09:01:30,45,171,801.8,200.1,70.0,,,2023-01-09 09:01:30,2023,2023-01-09,09:01:30
Riyadh,2023-01-09 10:01:30,33,129,527.7,151.6,45.0,,,2023-01-09 10:01:30,2023,2023-01-09,10:01:30
Riyadh,2023-01-09 11:31:30,24,125,493.9,131.7,25.0,,,2023-01-09 11:31:30,2023,2023-01-09,11:31:30
Riyadh,2023-01-09 12:16:30,30,234,943.7,214.0,26.0,,,2023-01-09 12:16:30,2023,2023-01-09,12:16:30
Riyadh,2023-01-09 13:31:30,39,327,1344.3,273.0,48.0,,,2023-01-09 13:31:30,2023,2023-01-09,13:31:30
Riyadh,2023-01-09 14:46:30,47,305,1521.7,341.5,69.0,,,2023-01-09 14:46:30,2023,2023-01-09,14:46:30
Riyadh,2023-01-09 15:16:30,52,279,1503.1,339.9,81.0,,,2023-01-09 15:16:30,2023,2023-01-09,15:16:30
