,City,Datetime,TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive,datetime,year,date,time
128292,Riyadh,2024-01-06 19:01:00,40,331,1467.3,303.4,42.0,82.3785186845289,88.9715268166735,2024-01-06 19:01:00,2024,2024-01-06,19:01:00
128293,Riyadh,2024-01-06 20:31:00,39,325,1363.2,270.2,38.0,82.6079849886063,88.7755261376039,2024-01-06 20:31:00,2024,2024-01-06,20:31:00
128294,Riyadh,2024-01-06 21:01:00,37,292,1129.4,247.8,35.0,82.5315490534244,87.5043459020883,2024-01-06 21:01:00,2024,2024-01-06,21:01:00
128310,Riyadh,2024-01-07 13:46:30,18,113,351.9,114.1,32.0,73.8762634149243,71.0030219475958,2024-01-07 13:46:30,2024,2024-01-07,13:46:30
128311,Riyadh,2024-01-07 14:46:30,26,161,622.3,197.1,37.0,76.3895150075422,76.8605588245674,2024-01-07 14:46:30,2024,2024-01-07,14:46:30
128312,Riyadh,2024-01-07 15:46:00,32,212,825.5,248.1,39.0,80.9710036529868,82.1461789500929,2024-01-07 15:46:00,2024,2024-01-07,15:46:00
128313,Riyadh,2024-01-07 16:46:00,59,484,2249.6,499.6,54.0,89.4179168504411,102.335941935097,2024-01-07 16:46:00,2024,2024-01-07,16:46:00
128314,Riyadh,2024-01-07 17:31:00,68,547,2705.5,545.4,59.0,93.9063831282664,109.311089696214,2024-01-07 17:31:00,2024,2024-01-07,17:31:00
128315,Riyadh,2024-01-07 18:01:00,62,461,2139.0,455.3,53.0,93.0611034612059,104.651106321185,2024-01-07 18:01:00,2024,2024-01-07,18:01:00
128316,Riyadh,2024-01-07 19:01:00,56,397,1783.4,384.8,44.0,86.103166590501,100.189009190244,2024-01-07 19:01:00,2024,2024-01-07,19:01:00
128317,Riyadh,2024-01-07 20:01:00,39,336,1358.3,259.2,37.0,81.5089058854654,89.1099146551821,2024-01-07 20:01:00,2024,2024-01-07,20:01:00
128318,Riyadh,2024-01-07 21:01:00,35,266,983.8,209.6,36.0,80.5935606387121,86.2311185179333,2024-01-07 21:01:00,2024,2024-01-07,21:01:00
128334,Riyadh,2024-01-08 13:46:30,17,124,395.7,116.3,29.0,74.6610849116872,70.8628115658167,2024-01-08 13:46:30,2024,2024-01-08,13:46:30
128335,Riyadh,2024-01-08 14:46:30,27,196,700.4,234.7,34.0,77.6557857395491,77.460675675784,2024-01-08 14:46:30,2024,2024-01-08,14:46:30
128336,Riyadh,2024-01-08 15:46:00,33,222,836.4,260.8,35.0,82.4452152693371,82.367291734035,2024-01-08 15:46:00,2024,2024-01-08,15:46:00
128337,Riyadh,2024-01-08 16:46:00,59,510,2382.9,494.0,53.0,90.9016973152154,102.248490375711,2024-01-08 16:46:00,2024,2024-01-08,16:46:00
128338,Riyadh,2024-01-08 17:31:00,69,568,2874.9,528.7,59.0,95.0940959229525,109.73961067524,2024-01-08 17:31:00,2024,2024-01-08,17:31:00
128339,Riyadh,2024-01-08 18:01:00,62,466,2241.4,443.8,53.0,94.7217786973109,104.674370436279,2024-01-08 18:01:00,2024,2024-01-08,18:01:00
128340,Riyadh,2024-01-08 19:01:00,59,439,2127.8,420.3,46.0,87.6507235958996,102.261401158338,2024-01-08 19:01:00,2024,2024-01-08,19:01:00
128341,Riyadh,2024-01-08 20:01:00,43,345,1299.7,294.6,35.0,83.4244532774593,91.9761155607289,2024-01-08 20:01:00,2024,2024-01-08,20:01:00
128342,Riyadh,2024-01-08 21:01:00,39,296,1160.4,248.1,33.0,82.0115053940809,88.4907425080608,2024-01-08 21:01:00,2024,2024-01-08,21:01:00
128358,Riyadh,2024-01-09 13:46:30,17,131,436.2,115.0,31.0,74.4391440557064,70.7275188406788,2024-01-09 13:46:30,2024,2024-01-09,13:46:30
128359,Riyadh,2024-01-09 14:46:30,26,174,665.2,208.9,39.0,77.5395595336126,76.7893882334533,2024-01-09 14:46:30,2024,2024-01-09,14:46:30
128360,Riyadh,2024-01-09 15:46:00,32,205,818.4,249.5,40.0,81.9306985906426,81.7227266723046,2024-01-09 15:46:00,2024,2024-01-09,15:46:00
128361,Riyadh,2024-01-09 16:46:00,59,476,2328.2,487.1,59.0,90.3455092829009,101.923218512837,2024-01-09 16:46:00,2024,2024-01-09,16:46:00
128362,Riyadh,2024-01-09 17:31:00,68,589,3030.7,560.7,65.0,94.3185143866707,108.932375680974,2024-01-09 17:31:00,2024,2024-01-09,17:31:00
128363,Riyadh,2024-01-09 18:31:00,62,486,2430.4,473.7,60.0,91.2741569697739,104.871732982137,2024-01-09 18:31:00,2024,2024-01-09,18:31:00
128364,Riyadh,2024-01-09 19:01:00,60,437,2127.8,410.4,54.0,87.8269907923394,103.063226453826,2024-01-09 19:01:00,2024,2024-01-09,19:01:00
128365,Riyadh,2024-01-09 20:01:00,46,356,1494.4,312.5,41.0,83.6296516388985,93.8876683841916,2024-01-09 20:01:00,2024,2024-01-09,20:01:00
128366,Riyadh,2024-01-09 21:01:00,41,296,1317.3,258.2,36.0,82.426274173241,90.3007329342646,2024-01-09 21:01:00,2024,2024-01-09,21:01:00
128382,Riyadh,2024-01-10 13:46:30,18,101,361.4,118.1,29.0,74.1663845290674,71.378309116822,2024-01-10 13:46:30,2024,2024-01-10,13:46:30
128383,Riyadh,2024-01-10 14:46:30,27,186,699.2,219.2,36.0,77.3099649829881,77.4899002091053,2024-01-10 14:46:30,2024,2024-01-10,14:46:30
128384,Riyadh,2024-01-10 15:46:30,34,213,864.7,267.2,39.0,82.1309893813992,82.9778132358719,2024-01-10 15:46:30,2024,2024-01-10,15:46:30
128385,Riyadh,2024-01-10 16:46:00,61,502,2290.1,518.5,58.0,91.1036298512381,103.579054828465,2024-01-10 16:46:00,2024,2024-01-10,16:46:00
128386,Riyadh,2024-01-10 17:31:00,71,553,2809.7,575.5,64.0,94.7984140053231,110.591238307875,2024-01-10 17:31:00,2024,2024-01-10,17:31:00
128387,Riyadh,2024-01-10 18:01:00,63,426,2135.9,447.8,60.0,94.2607080620391,105.232978613674,2024-01-10 18:01:00,2024,2024-01-10,18:01:00
128388,Riyadh,2024-01-10 19:01:00,60,421,2030.9,425.1,55.0,87.962424326566,102.670065206004,2024-01-10 19:01:00,2024,2024-01-10,19:01:00
128389,Riyadh,2024-01-10 20:31:00,48,371,1526.8,359.7,44.0,84.4153583383834,95.1951088991591,2024-01-10 20:31:00,2024,2024-01-10,20:31:00
128390,Riyadh,2024-01-10 21:01:00,46,349,1466.1,316.6,42.0,84.3310207225062,93.8841052888022,2024-01-10 21:01:00,2024,2024-01-10,21:01:00
128406,Riyadh,2024-01-11 13:46:30,18,112,394.1,127.5,30.0,74.9591456515594,71.2045664165982,2024-01-11 13:46:30,2024,2024-01-11,13:46:30
128407,Riyadh,2024-01-11 14:46:00,29,189,740.6,240.6,42.0,78.680260662683,78.5346799467528,2024-01-11 14:46:00,2024,2024-01-11,14:46:00
128408,Riyadh,2024-01-11 15:31:00,35,172,697.9,241.0,47.0,81.963210557794,82.7375530100049,2024-01-11 15:31:00,2024,2024-01-11,15:31:00
128409,Riyadh,2024-01-11 16:46:00,56,447,1989.1,471.2,66.0,91.5166719967703,100.104676366026,2024-01-11 16:46:00,2024,2024-01-11,16:46:00
128410,Riyadh,2024-01-11 17:31:00,61,484,2161.9,480.8,72.0,94.5782024392241,103.755286398162,2024-01-11 17:31:00,2024,2024-01-11,17:31:00
128411,Riyadh,2024-01-11 18:01:00,52,315,1382.8,339.9,63.0,94.1442809422238,97.2224079095484,2024-01-11 18:01:00,2024,2024-01-11,18:01:00
128412,Riyadh,2024-01-11 19:01:00,48,336,1442.1,358.6,61.0,88.9820930537156,94.1940189002201,2024-01-11 19:01:00,2024,2024-01-11,19:01:00
128413,Riyadh,2024-01-11 20:46:00,43,336,1431.1,321.3,55.0,88.8203484024338,92.4545301693455,2024-01-11 20:46:00,2024,2024-01-11,20:46:00
128414,Riyadh,2024-01-11 21:01:00,44,331,1417.6,304.0,53.0,89.2841895560798,92.7288388438342,2024-01-11 21:01:00,2024,2024-01-11,21:01:00
128430,Riyadh,2024-01-12 13:01:30,5,72,275.3,27.6,8.0,66.3108863313189,65.4708109990778,2024-01-12 13:01:30,2024,2024-01-12,13:01:30
128431,Riyadh,2024-01-12 14:46:30,9,100,470.2,81.5,13.0,64.4740298097105,64.9479337254921,2024-01-12 14:46:30,2024,2024-01-12,14:46:30
128432,Riyadh,2024-01-12 15:16:30,10,102,455.8,87.4,14.0,65.029674829749,65.7223345339631,2024-01-12 15:16:30,2024,2024-01-12,15:16:30
128433,Riyadh,2024-01-12 16:46:00,20,197,921.9,151.5,26.0,73.6945820451673,75.2679602857386,2024-01-12 16:46:00,2024,2024-01-12,16:46:00
128434,Riyadh,2024-01-12 17:01:00,22,204,974.4,159.4,27.0,74.982762111439,76.3730760428832,2024-01-12 17:01:00,2024,2024-01-12,17:01:00
128435,Riyadh,2024-01-12 18:46:00,26,230,1032.8,203.1,30.0,78.1376212706687,79.453944532916,2024-01-12 18:46:00,2024,2024-01-12,18:46:00
128436,Riyadh,2024-01-12 19:01:00,28,219,1030.8,198.1,31.0,78.5015249826862,80.2699396477473,2024-01-12 19:01:00,2024,2024-01-12,19:01:00
128437,Riyadh,2024-01-12 20:46:00,33,262,1070.1,224.9,35.0,83.7098502200554,84.4232734954367,2024-01-12 20:46:00,2024,2024-01-12,20:46:00
128438,Riyadh,2024-01-12 21:01:00,32,248,1023.6,208.7,35.0,84.1017085191229,83.9381045838069,2024-01-12 21:01:00,2024,2024-01-12,21:01:00
128454,Riyadh,2024-01-13 13:46:30,12,98,331.7,78.5,14.0,66.6095352604758,67.145234211724,2024-01-13 13:46:30,2024,2024-01-13,13:46:30
128455,Riyadh,2024-01-13 14:46:30,15,94,340.9,94.3,16.0,67.2715373644326,69.2195709874686,2024-01-13 14:46:30,2024,2024-01-13,14:46:30
128456,Riyadh,2024-01-13 15:16:30,17,105,360.3,116.7,19.0,68.2800560617254,70.2036671631717,2024-01-13 15:16:30,2024,2024-01-13,15:16:30
128457,Riyadh,2024-01-13 16:46:00,36,317,1242.1,292.0,40.0,80.1431138327288,86.3458723406046,2024-01-13 16:46:00,2024,2024-01-13,16:46:00
128458,Riyadh,2024-01-13 17:31:00,39,325,1269.6,314.9,43.0,83.6191825174548,88.4394835478547,2024-01-13 17:31:00,2024,2024-01-13,17:31:00
128459,Riyadh,2024-01-13 18:46:00,35,322,1228.7,269.9,40.0,82.9394776501661,85.9456753477265,2024-01-13 18:46:00,2024,2024-01-13,18:46:00
128460,Riyadh,2024-01-13 19:01:00,35,291,1126.5,259.5,40.0,82.4547258224151,85.7225589647263,2024-01-13 19:01:00,2024,2024-01-13,19:01:00
128461,Riyadh,2024-01-13 20:16:00,31,291,1004.1,217.6,39.0,82.6886737028496,83.5148293846744,2024-01-13 20:16:00,2024,2024-01-13,20:16:00
128462,Riyadh,2024-01-13 21:01:00,29,227,742.1,166.6,37.0,82.6156812256631,82.255015025604,2024-01-13 21:01:00,2024,2024-01-13,21:01:00
129414,Riyadh,2024-02-22 13:46:30,10,91,339.8,49.7,26.0,73.6965785425522,64.8692331618213,2024-02-22 13:46:30,2024,2024-02-22,13:46:30
129415,Riyadh,2024-02-22 14:31:30,13,106,388.5,70.4,37.0,76.1635798091088,67.0028730714295,2024-02-22 14:31:30,2024,2024-02-22,14:31:30
129416,Riyadh,2024-02-22 15:31:30,16,101,326.2,103.5,47.0,81.0005030735489,69.3690187124888,2024-02-22 15:31:30,2024,2024-02-22,15:31:30
129417,Riyadh,2024-02-22 16:46:00,26,230,907.9,181.5,59.0,90.876673579718,78.4169476312204,2024-02-22 16:46:00,2024,2024-02-22,16:46:00
129418,Riyadh,2024-02-22 17:46:00,40,326,1420.5,271.6,64.0,94.1853466591863,88.5778112727267,2024-02-22 17:46:00,2024,2024-02-22,17:46:00
129419,Riyadh,2024-02-22 18:01:00,42,310,1361.2,279.8,62.0,93.2311888498284,89.3937207935694,2024-02-22 18:01:00,2024,2024-02-22,18:01:00
129420,Riyadh,2024-02-22 19:46:00,50,331,1869.3,283.8,48.0,85.7173857101478,93.4361582203322,2024-02-22 19:46:00,2024,2024-02-22,19:46:00
129421,Riyadh,2024-02-22 20:46:00,55,485,2836.5,370.8,36.0,87.7484403463281,98.2215155314575,2024-02-22 20:46:00,2024,2024-02-22,20:46:00
129422,Riyadh,2024-02-22 21:16:00,59,438,2768.8,339.9,38.0,88.3331945947112,100.318866727636,2024-02-22 21:16:00,2024,2024-02-22,21:16:00
129438,Riyadh,2024-02-23 13:01:30,6,53,196.4,19.0,8.0,65.8034914074181,65.4597845495757,2024-02-23 13:01:30,2024,2024-02-23,13:01:30
129439,Riyadh,2024-02-23 14:31:30,7,68,248.0,41.6,8.0,63.1613263143388,62.4594965930278,2024-02-23 14:31:30,2024,2024-02-23,14:31:30
129440,Riyadh,2024-02-23 15:31:30,10,100,376.4,75.9,11.0,64.5828535227389,64.1810672745495,2024-02-23 15:31:30,2024,2024-02-23,15:31:30
129441,Riyadh,2024-02-23 16:46:00,18,165,664.5,141.4,20.0,72.5631398016456,72.015844014275,2024-02-23 16:46:00,2024,2024-02-23,16:46:00
129442,Riyadh,2024-02-23 17:31:00,24,203,896.5,169.3,27.0,75.5398730550076,76.3403349341456,2024-02-23 17:31:00,2024,2024-02-23,17:31:00
129443,Riyadh,2024-02-23 18:01:00,25,209,924.7,173.1,27.0,76.1150772262933,76.919454558022,2024-02-23 18:01:00,2024,2024-02-23,18:01:00
129444,Riyadh,2024-02-23 19:31:00,28,182,779.7,189.1,42.0,78.0838894333853,78.7886245299894,2024-02-23 19:31:00,2024,2024-02-23,19:31:00
129445,Riyadh,2024-02-23 20:46:00,33,245,1062.5,218.0,64.0,82.2558349187814,83.2083742234329,2024-02-23 20:46:00,2024,2024-02-23,20:46:00
129446,Riyadh,2024-02-23 21:16:00,37,231,985.0,219.7,63.0,82.8267237155782,85.0088697280342,2024-02-23 21:16:00,2024,2024-02-23,21:16:00
129462,Riyadh,2024-02-24 13:46:30,12,79,260.3,56.0,16.0,65.671734062144,65.3666977409097,2024-02-24 13:46:30,2024,2024-02-24,13:46:30
129463,Riyadh,2024-02-24 14:01:30,12,84,288.4,60.2,16.0,65.8712322978852,65.5229146224103,2024-02-24 14:01:30,2024,2024-02-24,14:01:30
129464,Riyadh,2024-02-24 15:46:30,17,93,312.2,102.3,20.0,69.4692340457778,69.0025738021661,2024-02-24 15:46:30,2024,2024-02-24,15:46:30
129465,Riyadh,2024-02-24 16:46:00,29,231,865.1,230.7,35.0,79.1066968515276,79.3301503503449,2024-02-24 16:46:00,2024,2024-02-24,16:46:00
129466,Riyadh,2024-02-24 17:46:00,37,306,1246.8,309.4,42.0,82.461144441997,85.3956196585004,2024-02-24 17:46:00,2024,2024-02-24,17:46:00
129467,Riyadh,2024-02-24 18:01:00,37,287,1124.9,289.6,41.0,82.2323171128125,84.6793357939986,2024-02-24 18:01:00,2024,2024-02-24,18:01:00
129468,Riyadh,2024-02-24 19:31:00,34,230,1023.5,250.4,39.0,80.4411619877482,83.1819665758642,2024-02-24 19:31:00,2024,2024-02-24,19:31:00
129469,Riyadh,2024-02-24 20:46:00,35,290,1083.7,256.0,33.0,81.1158118136797,84.5509256450818,2024-02-24 20:46:00,2024,2024-02-24,20:46:00
129470,Riyadh,2024-02-24 21:01:00,36,291,1025.9,256.8,32.0,80.8774924330532,84.757425020021,2024-02-24 21:01:00,2024,2024-02-24,21:01:00
129486,Riyadh,2024-02-25 13:46:30,18,105,392.0,110.0,24.0,72.6227488414623,69.7313084383909,2024-02-25 13:46:30,2024,2024-02-25,13:46:30
129487,Riyadh,2024-02-25 14:46:30,26,169,643.1,203.7,33.0,75.3322697562004,75.3737019626487,2024-02-25 14:46:30,2024,2024-02-25,14:46:30
129488,Riyadh,2024-02-25 15:46:30,37,182,767.9,247.6,45.0,79.5369517291399,82.8454351741763,2024-02-25 15:46:30,2024,2024-02-25,15:46:30
129489,Riyadh,2024-02-25 16:46:00,54,470,2011.2,459.8,61.0,87.7425276855753,96.7652176706392,2024-02-25 16:46:00,2024,2024-02-25,16:46:00
129490,Riyadh,2024-02-25 17:46:00,69,584,2796.7,553.1,67.0,91.9755645173708,108.674287992167,2024-02-25 17:46:00,2024,2024-02-25,17:46:00
129491,Riyadh,2024-02-25 18:01:00,69,538,2534.2,501.2,63.0,91.0192375598445,108.168144971286,2024-02-25 18:01:00,2024,2024-02-25,18:01:00
129492,Riyadh,2024-02-25 19:01:00,56,410,1901.0,408.2,45.0,84.6217600594929,98.5804088457426,2024-02-25 19:01:00,2024,2024-02-25,19:01:00
129493,Riyadh,2024-02-25 20:01:30,44,236,1041.3,240.1,32.0,79.9124892728477,90.6225832581745,2024-02-25 20:01:30,2024,2024-02-25,20:01:30
129494,Riyadh,2024-02-25 21:01:30,38,272,1036.9,223.1,32.0,79.1727667884177,86.8065230465798,2024-02-25 21:01:30,2024,2024-02-25,21:01:30
129510,Riyadh,2024-02-26 13:46:30,21,116,422.1,130.6,23.0,73.8544043378251,71.8199023898272,2024-02-26 13:46:30,2024,2024-02-26,13:46:30
129511,Riyadh,2024-02-26 14:46:30,31,193,785.1,242.9,34.0,76.1819981977143,78.3437808870627,2024-02-26 14:46:30,2024,2024-02-26,14:46:30
129512,Riyadh,2024-02-26 15:46:30,42,225,984.2,282.8,43.0,80.6529568104521,86.2057819086939,2024-02-26 15:46:30,2024,2024-02-26,15:46:30
129513,Riyadh,2024-02-26 16:46:00,60,533,2434.1,518.3,57.0,88.8891085564446,100.509281723758,2024-02-26 16:46:00,2024,2024-02-26,16:46:00
129514,Riyadh,2024-02-26 17:46:00,74,571,3051.4,579.7,65.0,93.0462412507187,111.300361595154,2024-02-26 17:46:00,2024,2024-02-26,17:46:00
129515,Riyadh,2024-02-26 18:01:00,72,542,2713.9,539.1,63.0,92.6337113886595,109.81401273901,2024-02-26 18:01:00,2024,2024-02-26,18:01:00
129516,Riyadh,2024-02-26 19:01:00,52,371,1648.8,351.9,49.0,86.0038511137236,95.5803941235285,2024-02-26 19:01:00,2024,2024-02-26,19:01:00
129517,Riyadh,2024-02-26 20:46:00,44,347,1344.5,306.0,39.0,80.9460771524543,90.8696267066513,2024-02-26 20:46:00,2024,2024-02-26,20:46:00
129518,Riyadh,2024-02-26 21:01:00,43,306,1175.7,275.5,38.0,80.4877322416825,90.0653087278061,2024-02-26 21:01:00,2024,2024-02-26,21:01:00
129534,Riyadh,2024-02-27 13:31:30,22,132,480.4,139.8,26.0,74.255857643127,72.6365478550523,2024-02-27 13:31:30,2024,2024-02-27,13:31:30
129535,Riyadh,2024-02-27 14:46:00,35,233,964.9,274.8,36.0,77.131901377601,81.4757711651925,2024-02-27 14:46:00,2024,2024-02-27,14:46:00
129536,Riyadh,2024-02-27 15:46:00,46,251,1097.9,331.7,48.0,81.0243081462204,88.8528521284658,2024-02-27 15:46:00,2024,2024-02-27,15:46:00
129537,Riyadh,2024-02-27 16:46:00,62,530,2487.0,544.0,62.0,89.5660581841448,102.720976531151,2024-02-27 16:46:00,2024,2024-02-27,16:46:00
129538,Riyadh,2024-02-27 17:46:00,79,630,3357.9,654.8,74.0,93.1895604628903,115.613357327904,2024-02-27 17:46:00,2024,2024-02-27,17:46:00
129539,Riyadh,2024-02-27 18:01:00,80,615,3226.4,635.5,73.0,92.4905006103524,115.520918128342,2024-02-27 18:01:00,2024,2024-02-27,18:01:00
129540,Riyadh,2024-02-27 19:01:00,69,529,2361.4,527.1,61.0,87.2040938433502,107.912116679785,2024-02-27 19:01:00,2024,2024-02-27,19:01:00
129541,Riyadh,2024-02-27 20:01:00,60,384,1629.0,365.9,50.0,82.4538704165259,101.202464558168,2024-02-27 20:01:00,2024,2024-02-27,20:01:00
129542,Riyadh,2024-02-27 21:01:00,61,479,1994.7,441.7,50.0,81.6436633243214,102.3655096409,2024-02-27 21:01:00,2024,2024-02-27,21:01:00
129558,Riyadh,2024-02-28 13:46:30,23,142,520.1,167.0,31.0,73.6711951011201,73.2904448201307,2024-02-28 13:46:30,2024,2024-02-28,13:46:30
129559,Riyadh,2024-02-28 14:46:00,35,212,906.9,269.4,46.0,76.6940306918081,81.0150521595817,2024-02-28 14:46:00,2024,2024-02-28,14:46:00
129560,Riyadh,2024-02-28 15:46:00,47,265,1156.8,330.4,60.0,81.1444482470473,89.7900794798285,2024-02-28 15:46:00,2024,2024-02-28,15:46:00
129561,Riyadh,2024-02-28 16:46:00,62,519,2429.7,526.9,72.0,89.8665993824804,102.775895767276,2024-02-28 16:46:00,2024,2024-02-28,16:46:00
129562,Riyadh,2024-02-28 17:46:00,77,667,3372.7,646.4,80.0,93.5947070564203,114.421246725908,2024-02-28 17:46:00,2024,2024-02-28,17:46:00
129563,Riyadh,2024-02-28 18:01:00,77,681,3320.1,630.7,79.0,92.9682975487706,113.99518337186,2024-02-28 18:01:00,2024,2024-02-28,18:01:00
129564,Riyadh,2024-02-28 19:01:00,68,548,2503.2,543.9,67.0,87.6527184560683,106.805655247433,2024-02-28 19:01:00,2024,2024-02-28,19:01:00
129565,Riyadh,2024-02-28 20:46:00,59,506,2152.9,455.9,56.0,83.4299834483683,101.18509980094,2024-02-28 20:46:00,2024,2024-02-28,20:46:00
129566,Riyadh,2024-02-28 21:01:00,60,501,2113.3,453.0,55.0,83.3613625821647,101.743527644906,2024-02-28 21:01:00,2024,2024-02-28,21:01:00
129582,Riyadh,2024-02-29 13:46:30,27,163,663.6,197.0,10.0,74.197398129432,75.9408460522996,2024-02-29 13:46:30,2024,2024-02-29,13:46:30
129583,Riyadh,2024-02-29 14:46:00,40,254,1163.8,315.5,13.0,77.9160487271607,85.0292798938099,2024-02-29 14:46:00,2024,2024-02-29,14:46:00
129584,Riyadh,2024-02-29 15:46:00,53,309,1479.8,377.4,16.0,82.4409969700279,93.9532571016674,2024-02-29 15:46:00,2024,2024-02-29,15:46:00
129585,Riyadh,2024-02-29 16:46:00,70,589,3024.6,607.4,26.0,90.7862189378628,108.122810124646,2024-02-29 16:46:00,2024,2024-02-29,16:46:00
129586,Riyadh,2024-02-29 17:31:00,82,703,3745.7,695.9,40.0,93.3111505620817,117.318487451868,2024-02-29 17:31:00,2024,2024-02-29,17:31:00
129587,Riyadh,2024-02-29 18:01:00,80,637,3390.1,640.1,42.0,92.2684137076169,116.277727383923,2024-02-29 18:01:00,2024,2024-02-29,18:01:00
129588,Riyadh,2024-02-29 19:16:00,67,547,2552.5,553.4,50.0,86.9646866834147,106.235627981165,2024-02-29 19:16:00,2024,2024-02-29,19:16:00
129589,Riyadh,2024-02-29 20:01:00,61,404,1896.5,426.5,55.0,85.7156982813894,101.48598769319,2024-02-29 20:01:00,2024,2024-02-29,20:01:00
129590,Riyadh,2024-02-29 21:01:00,61,505,2273.4,465.2,59.0,87.6725460732908,102.622211376215,2024-02-29 21:01:00,2024,2024-02-29,21:01:00
129606,Riyadh,2024-03-01 13:46:30,10,98,405.5,63.1,6.0,63.5202463035962,64.9639857117322,2024-03-01 13:46:30,2024,2024-03-01,13:46:30
129607,Riyadh,2024-03-01 14:46:30,14,123,550.9,109.7,7.0,63.9951012485078,67.3996708523415,2024-03-01 14:46:30,2024,2024-03-01,14:46:30
129608,Riyadh,2024-03-01 15:46:30,18,141,674.8,135.3,10.0,66.1198792217153,70.1929965975347,2024-03-01 15:46:30,2024,2024-03-01,15:46:30
129609,Riyadh,2024-03-01 16:46:00,28,292,1388.6,255.6,18.0,73.1899146404032,79.5961946371946,2024-03-01 16:46:00,2024,2024-03-01,16:46:00
