,City,Datetime,TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive,datetime,year,date,time
119647,Riyadh,2023-01-04 10:01:30,18,82,242.5,78.7,23.0,,,2023-01-04 10:01:30,2023,2023-01-04,10:01:30
119667,Riyadh,2023-01-05 06:46:30,17,47,195.4,92.9,18.0,,,2023-01-05 06:46:30,2023,2023-01-05,06:46:30
119668,Riyadh,2023-01-05 07:31:30,26,94,428.9,135.1,31.0,,,2023-01-05 07:31:30,2023,2023-01-05,07:31:30
119669,Riyadh,2023-01-05 08:01:30,23,76,300.2,87.1,28.0,,,2023-01-05 08:01:30,2023,2023-01-05,08:01:30
119670,Riyadh,2023-01-05 09:31:30,17,59,193.3,79.6,16.0,,,2023-01-05 09:31:30,2023,2023-01-05,09:31:30
119671,Riyadh,2023-01-05 10:46:30,20,87,279.0,103.7,18.0,,,2023-01-05 10:46:30,2023,2023-01-05,10:46:30
119691,Riyadh,2023-01-06 06:16:30,20,25,66.2,45.3,0.0,,,2023-01-06 06:16:30,2023,2023-01-06,06:16:30
119692,Riyadh,2023-01-06 07:46:30,17,26,83.6,29.9,0.0,,,2023-01-06 07:46:30,2023,2023-01-06,07:46:30
119693,Riyadh,2023-01-06 08:01:30,15,21,68.4,19.1,0.0,,,2023-01-06 08:01:30,2023,2023-01-06,08:01:30
119694,Riyadh,2023-01-06 09:01:30,10,29,82.0,17.8,1.0,,,2023-01-06 09:01:30,2023,2023-01-06,09:01:30
119695,Riyadh,2023-01-06 10:01:30,7,15,50.8,7.1,4.0,,,2023-01-06 10:01:30,2023,2023-01-06,10:01:30
119715,Riyadh,2023-01-07 06:31:30,4,15,57.6,8.5,4.0,,,2023-01-07 06:31:30,2023,2023-01-07,06:31:30
119716,Riyadh,2023-01-07 07:01:30,2,13,49.3,7.3,3.0,,,2023-01-07 07:01:30,2023,2023-01-07,07:01:30
119717,Riyadh,2023-01-07 08:31:30,4,14,44.1,5.8,4.0,,,2023-01-07 08:31:30,2023,2023-01-07,08:31:30
119718,Riyadh,2023-01-07 09:46:30,7,26,82.2,12.8,7.0,,,2023-01-07 09:46:30,2023,2023-01-07,09:46:30
119719,Riyadh,2023-01-07 10:31:30,9,62,189.7,37.8,12.0,,,2023-01-07 10:31:30,2023,2023-01-07,10:31:30
119739,Riyadh,2023-01-08 06:46:30,27,166,723.1,186.6,25.0,,,2023-01-08 06:46:30,2023,2023-01-08,06:46:30
119740,Riyadh,2023-01-08 07:46:30,60,343,1908.7,353.8,49.0,,,2023-01-08 07:46:30,2023,2023-01-08,07:46:30
119741,Riyadh,2023-01-08 08:01:30,62,338,1817.4,345.3,48.0,,,2023-01-08 08:01:30,2023,2023-01-08,08:01:30
119742,Riyadh,2023-01-08 09:01:30,46,181,863.9,210.7,33.0,,,2023-01-08 09:01:30,2023,2023-01-08,09:01:30
119743,Riyadh,2023-01-08 10:01:30,33,132,562.7,164.1,25.0,,,2023-01-08 10:01:30,2023,2023-01-08,10:01:30
119763,Riyadh,2023-01-09 06:46:30,29,185,806.6,204.4,34.0,,,2023-01-09 06:46:30,2023,2023-01-09,06:46:30
119764,Riyadh,2023-01-09 07:46:30,60,361,1822.4,365.0,76.0,,,2023-01-09 07:46:30,2023,2023-01-09,07:46:30
119765,Riyadh,2023-01-09 08:01:30,62,328,1622.6,335.5,82.0,,,2023-01-09 08:01:30,2023,2023-01-09,08:01:30
119766,Riyadh,2023-01-09 09:01:30,45,171,801.8,200.1,70.0,,,2023-01-09 09:01:30,2023,2023-01-09,09:01:30
119767,Riyadh,2023-01-09 10:01:30,33,129,527.7,151.6,45.0,,,2023-01-09 10:01:30,2023,2023-01-09,10:01:30
119787,Riyadh,2023-01-10 06:46:30,31,188,864.6,219.9,27.0,,,2023-01-10 06:46:30,2023,2023-01-10,06:46:30
119788,Riyadh,2023-01-10 07:46:30,60,350,1765.8,343.7,35.0,,,2023-01-10 07:46:30,2023,2023-01-10,07:46:30
119789,Riyadh,2023-01-10 08:01:30,60,287,1483.0,314.6,35.0,,,2023-01-10 08:01:30,2023,2023-01-10,08:01:30
119790,Riyadh,2023-01-10 09:01:30,43,152,733.7,189.3,28.0,,,2023-01-10 09:01:30,2023,2023-01-10,09:01:30
119791,Riyadh,2023-01-10 10:01:30,32,133,580.4,159.3,30.0,,,2023-01-10 10:01:30,2023,2023-01-10,10:01:30
119811,Riyadh,2023-01-11 06:46:30,27,172,762.7,186.2,15.0,,,2023-01-11 06:46:30,2023,2023-01-11,06:46:30
119812,Riyadh,2023-01-11 07:46:30,54,301,1539.3,308.1,23.0,,,2023-01-11 07:46:30,2023,2023-01-11,07:46:30
119813,Riyadh,2023-01-11 08:01:30,53,257,1212.7,268.3,24.0,,,2023-01-11 08:01:30,2023,2023-01-11,08:01:30
119814,Riyadh,2023-01-11 09:01:30,35,138,552.3,155.1,21.0,,,2023-01-11 09:01:30,2023,2023-01-11,09:01:30
119815,Riyadh,2023-01-11 10:01:30,27,104,402.4,119.1,18.0,,,2023-01-11 10:01:30,2023,2023-01-11,10:01:30
119835,Riyadh,2023-01-12 06:46:30,23,120,528.3,149.6,17.0,,,2023-01-12 06:46:30,2023,2023-01-12,06:46:30
119836,Riyadh,2023-01-12 07:46:30,41,228,1060.2,227.3,26.0,,,2023-01-12 07:46:30,2023,2023-01-12,07:46:30
119837,Riyadh,2023-01-12 08:01:30,39,192,927.3,196.7,23.0,,,2023-01-12 08:01:30,2023,2023-01-12,08:01:30
119838,Riyadh,2023-01-12 09:01:30,25,87,343.9,103.2,17.0,,,2023-01-12 09:01:30,2023,2023-01-12,09:01:30
119839,Riyadh,2023-01-12 10:01:30,22,102,410.3,113.1,20.0,,,2023-01-12 10:01:30,2023,2023-01-12,10:01:30
119931,Riyadh,2023-01-16 06:46:30,9,24,121.9,41.1,29.0,,,2023-01-16 06:46:30,2023,2023-01-16,06:46:30
119932,Riyadh,2023-01-16 07:46:30,17,67,288.3,90.8,60.0,,,2023-01-16 07:46:30,2023,2023-01-16,07:46:30
119933,Riyadh,2023-01-16 08:01:30,19,67,263.9,92.9,62.0,,,2023-01-16 08:01:30,2023,2023-01-16,08:01:30
119934,Riyadh,2023-01-16 09:31:30,22,90,349.6,104.4,45.0,,,2023-01-16 09:31:30,2023,2023-01-16,09:31:30
119935,Riyadh,2023-01-16 10:01:30,22,95,386.2,99.4,33.0,,,2023-01-16 10:01:30,2023,2023-01-16,10:01:30
119955,Riyadh,2023-01-17 06:46:30,28,185,804.0,195.8,31.0,,,2023-01-17 06:46:30,2023,2023-01-17,06:46:30
119956,Riyadh,2023-01-17 07:46:30,56,317,1679.1,326.8,60.0,,,2023-01-17 07:46:30,2023,2023-01-17,07:46:30
119957,Riyadh,2023-01-17 08:01:30,57,303,1650.0,316.1,60.0,,,2023-01-17 08:01:30,2023,2023-01-17,08:01:30
119958,Riyadh,2023-01-17 09:01:30,46,190,880.2,227.7,43.0,,,2023-01-17 09:01:30,2023,2023-01-17,09:01:30
119959,Riyadh,2023-01-17 10:01:30,34,130,629.6,158.5,32.0,,,2023-01-17 10:01:30,2023,2023-01-17,10:01:30
119979,Riyadh,2023-01-18 06:46:30,26,158,644.4,176.3,27.0,68.539807456733,75.9807713912927,2023-01-18 06:46:30,2023,2023-01-18,06:46:30
119980,Riyadh,2023-01-18 07:46:30,51,302,1457.5,293.2,54.0,74.6703360198258,93.6637655550498,2023-01-18 07:46:30,2023,2023-01-18,07:46:30
119981,Riyadh,2023-01-18 08:01:30,51,239,1163.0,258.4,53.0,73.8216489986053,92.2867359424608,2023-01-18 08:01:30,2023,2023-01-18,08:01:30
119982,Riyadh,2023-01-18 09:01:30,35,124,566.3,149.5,35.0,71.3211927998318,80.2124802533226,2023-01-18 09:01:30,2023,2023-01-18,09:01:30
119983,Riyadh,2023-01-18 10:01:30,26,116,462.8,128.0,27.0,70.4572131700094,74.2766541861452,2023-01-18 10:01:30,2023,2023-01-18,10:01:30
120003,Riyadh,2023-01-19 06:46:30,22,97,447.8,137.7,23.0,66.2975472431548,72.4782821721208,2023-01-19 06:46:30,2023,2023-01-19,06:46:30
120004,Riyadh,2023-01-19 07:46:30,42,211,985.6,228.4,41.0,71.3086432327717,86.6389443855196,2023-01-19 07:46:30,2023,2023-01-19,07:46:30
120005,Riyadh,2023-01-19 08:01:30,41,181,890.9,204.5,39.0,70.4521781823692,85.0659780068489,2023-01-19 08:01:30,2023,2023-01-19,08:01:30
120006,Riyadh,2023-01-19 09:01:30,27,101,415.7,119.7,25.0,68.5605525073308,75.0816510443519,2023-01-19 09:01:30,2023,2023-01-19,09:01:30
120007,Riyadh,2023-01-19 10:01:00,25,117,455.4,126.5,22.0,69.2837396654909,73.3014028785776,2023-01-19 10:01:00,2023,2023-01-19,10:01:00
120027,Riyadh,2023-01-20 06:01:30,0,5,15.3,2.3,0.0,55.2974089426479,54.3003503747088,2023-01-20 06:01:30,2023,2023-01-20,06:01:30
120028,Riyadh,2023-01-20 07:01:30,0,8,24.2,3.1,0.0,54.7962158476467,53.2770614809719,2023-01-20 07:01:30,2023,2023-01-20,07:01:30
120029,Riyadh,2023-01-20 08:01:30,0,7,22.3,2.5,0.0,55.2369276195618,53.9115548983808,2023-01-20 08:01:30,2023,2023-01-20,08:01:30
120030,Riyadh,2023-01-20 09:01:30,0,15,45.6,5.5,0.0,56.421495164311,55.292519243894,2023-01-20 09:01:30,2023,2023-01-20,09:01:30
120031,Riyadh,2023-01-20 10:01:30,0,16,75.8,9.7,0.0,56.8895356637225,55.8430934512188,2023-01-20 10:01:30,2023,2023-01-20,10:01:30
120051,Riyadh,2023-01-21 06:16:30,2,8,33.2,10.6,6.0,56.5360031943731,55.729936145645,2023-01-21 06:16:30,2023,2023-01-21,06:16:30
120052,Riyadh,2023-01-21 07:01:30,1,12,35.5,12.8,6.0,56.6451409921139,55.5946879995149,2023-01-21 07:01:30,2023,2023-01-21,07:01:30
120053,Riyadh,2023-01-21 08:31:30,3,13,39.2,7.3,5.0,58.5437826475277,57.1980134733938,2023-01-21 08:31:30,2023,2023-01-21,08:31:30
120054,Riyadh,2023-01-21 09:46:30,7,36,148.7,27.4,8.0,61.3377403760986,60.5428537073893,2023-01-21 09:46:30,2023,2023-01-21,09:46:30
120055,Riyadh,2023-01-21 10:31:30,10,77,281.7,46.1,12.0,63.1257069451804,62.9962338698244,2023-01-21 10:31:30,2023,2023-01-21,10:31:30
120075,Riyadh,2023-01-22 06:46:30,28,173,784.0,191.0,8.0,69.7306809342567,77.3058079119511,2023-01-22 06:46:30,2023,2023-01-22,06:46:30
120076,Riyadh,2023-01-22 07:46:30,58,354,1729.6,337.5,17.0,77.8014630401528,98.3402108058488,2023-01-22 07:46:30,2023,2023-01-22,07:46:30
120077,Riyadh,2023-01-22 08:01:30,58,315,1561.1,309.1,21.0,77.3068286308581,97.0508385802733,2023-01-22 08:01:30,2023,2023-01-22,08:01:30
120078,Riyadh,2023-01-22 09:01:30,41,176,772.7,200.8,34.0,74.1140977648895,84.2377188999103,2023-01-22 09:01:30,2023,2023-01-22,09:01:30
120079,Riyadh,2023-01-22 10:01:30,32,130,537.3,158.6,33.0,71.8915100150616,77.9017013146461,2023-01-22 10:01:30,2023,2023-01-22,10:01:30
120099,Riyadh,2023-01-23 06:46:30,31,189,802.7,213.6,9.0,70.1529612294606,79.4871591651255,2023-01-23 06:46:30,2023,2023-01-23,06:46:30
120100,Riyadh,2023-01-23 07:46:30,61,345,1808.8,367.4,17.0,77.8180389449571,100.717279051202,2023-01-23 07:46:30,2023,2023-01-23,07:46:30
120101,Riyadh,2023-01-23 08:01:30,63,342,1744.4,368.3,19.0,77.2408284428386,101.163868257297,2023-01-23 08:01:30,2023,2023-01-23,08:01:30
120102,Riyadh,2023-01-23 09:01:30,52,214,1144.8,254.1,22.0,73.7307716315119,92.0308015915999,2023-01-23 09:01:30,2023,2023-01-23,09:01:30
120103,Riyadh,2023-01-23 10:01:30,39,182,781.9,196.5,22.0,72.2340685104108,83.2720262983353,2023-01-23 10:01:30,2023,2023-01-23,10:01:30
120123,Riyadh,2023-01-24 06:46:30,33,207,952.3,245.2,28.0,69.7465841387173,81.1778522853633,2023-01-24 06:46:30,2023,2023-01-24,06:46:30
120124,Riyadh,2023-01-24 07:46:30,62,368,1985.8,370.2,56.0,76.8530253203404,101.243782550161,2023-01-24 07:46:30,2023,2023-01-24,07:46:30
120125,Riyadh,2023-01-24 08:01:30,62,331,1771.5,339.0,57.0,76.0875612731856,99.7183918292651,2023-01-24 08:01:30,2023,2023-01-24,08:01:30
120126,Riyadh,2023-01-24 09:01:30,45,177,847.2,210.6,46.0,73.2520032531031,86.5471020206452,2023-01-24 09:01:30,2023,2023-01-24,09:01:30
120127,Riyadh,2023-01-24 10:01:30,35,152,637.4,169.0,34.0,71.9961794799299,80.4217176141441,2023-01-24 10:01:30,2023,2023-01-24,10:01:30
120147,Riyadh,2023-01-25 06:46:30,30,160,735.6,190.0,26.0,68.4616712882262,78.3993838978386,2023-01-25 06:46:30,2023,2023-01-25,06:46:30
120148,Riyadh,2023-01-25 07:46:30,54,299,1434.5,310.4,51.0,74.6962587621246,95.7393313993518,2023-01-25 07:46:30,2023,2023-01-25,07:46:30
120149,Riyadh,2023-01-25 08:01:30,53,265,1244.1,279.2,51.0,73.8319873141285,93.7906412374693,2023-01-25 08:01:30,2023,2023-01-25,08:01:30
120150,Riyadh,2023-01-25 09:01:30,36,128,523.6,153.0,35.0,71.3812428623537,80.9968804478827,2023-01-25 09:01:30,2023,2023-01-25,09:01:30
120151,Riyadh,2023-01-25 10:01:30,27,117,437.8,131.9,26.0,70.5342235325569,75.3363502892669,2023-01-25 10:01:30,2023,2023-01-25,10:01:30
120171,Riyadh,2023-01-26 06:46:30,26,113,485.2,159.8,22.0,65.7754485707746,74.5678823250126,2023-01-26 06:46:30,2023,2023-01-26,06:46:30
120172,Riyadh,2023-01-26 07:46:30,45,210,1009.7,262.5,42.0,70.5492504300997,87.4140928243209,2023-01-26 07:46:30,2023,2023-01-26,07:46:30
120173,Riyadh,2023-01-26 08:01:30,44,192,916.6,237.7,41.0,70.0465296922982,86.5194829230506,2023-01-26 08:01:30,2023,2023-01-26,08:01:30
120174,Riyadh,2023-01-26 09:01:30,28,111,434.1,128.7,27.0,68.6118946637222,75.7508490504919,2023-01-26 09:01:30,2023,2023-01-26,09:01:30
120175,Riyadh,2023-01-26 10:01:30,24,114,441.9,117.8,25.0,69.2005684902797,73.2608375238995,2023-01-26 10:01:30,2023,2023-01-26,10:01:30
120195,Riyadh,2023-01-27 06:01:30,0,5,12.0,0.7,0.0,55.1445382652873,54.04359707647,2023-01-27 06:01:30,2023,2023-01-27,06:01:30
120196,Riyadh,2023-01-27 07:01:30,0,7,21.1,1.7,0.0,55.0408453710446,53.6575478872494,2023-01-27 07:01:30,2023,2023-01-27,07:01:30
120197,Riyadh,2023-01-27 08:01:30,0,11,37.9,5.7,0.0,55.2411382161734,54.0234988901886,2023-01-27 08:01:30,2023,2023-01-27,08:01:30
120198,Riyadh,2023-01-27 09:01:30,0,23,97.8,8.6,0.0,56.3114254840692,55.320120664718,2023-01-27 09:01:30,2023,2023-01-27,09:01:30
120199,Riyadh,2023-01-27 10:01:30,0,12,47.7,4.7,0.0,56.8130231235276,55.6210856499389,2023-01-27 10:01:30,2023,2023-01-27,10:01:30
120219,Riyadh,2023-01-28 06:31:30,3,15,49.7,17.5,2.0,56.1908336509798,56.2973555964125,2023-01-28 06:31:30,2023,2023-01-28,06:31:30
120220,Riyadh,2023-01-28 07:01:30,2,17,60.9,10.5,1.0,56.4254460770716,55.5328034921186,2023-01-28 07:01:30,2023,2023-01-28,07:01:30
120221,Riyadh,2023-01-28 08:46:30,4,25,94.2,14.9,3.0,59.0924275504258,57.9269205804282,2023-01-28 08:46:30,2023,2023-01-28,08:46:30
120222,Riyadh,2023-01-28 09:46:30,7,50,183.4,30.9,7.0,61.5850100972634,61.0233892014586,2023-01-28 09:46:30,2023,2023-01-28,09:46:30
120223,Riyadh,2023-01-28 10:46:30,11,101,386.6,70.1,10.0,63.5491872987721,64.2569903403952,2023-01-28 10:46:30,2023,2023-01-28,10:46:30
120243,Riyadh,2023-01-29 06:46:30,28,163,748.6,192.4,28.0,69.500049123338,77.0856641307511,2023-01-29 06:46:30,2023,2023-01-29,06:46:30
120244,Riyadh,2023-01-29 07:46:30,57,326,1643.9,335.3,58.0,77.765478274798,97.3080025364733,2023-01-29 07:46:30,2023,2023-01-29,07:46:30
120245,Riyadh,2023-01-29 08:01:30,58,309,1543.6,317.3,58.0,77.2043386854154,96.8627059647506,2023-01-29 08:01:30,2023,2023-01-29,08:01:30
120246,Riyadh,2023-01-29 09:01:30,41,152,669.8,189.0,41.0,73.8593367949337,83.8785972922735,2023-01-29 09:01:30,2023,2023-01-29,09:01:30
120247,Riyadh,2023-01-29 10:01:30,29,108,480.6,143.8,32.0,71.4579751128327,76.4358299839019,2023-01-29 10:01:30,2023,2023-01-29,10:01:30
120267,Riyadh,2023-01-30 06:46:30,27,175,754.0,181.2,31.0,70.1909680832412,76.9394337469351,2023-01-30 06:46:30,2023,2023-01-30,06:46:30
120268,Riyadh,2023-01-30 07:46:30,55,321,1560.6,320.8,61.0,77.6386587838149,96.3099373295205,2023-01-30 07:46:30,2023,2023-01-30,07:46:30
120269,Riyadh,2023-01-30 08:01:30,55,272,1344.6,300.6,63.0,76.9178886325336,95.1160094689771,2023-01-30 08:01:30,2023,2023-01-30,08:01:30
120270,Riyadh,2023-01-30 09:01:30,39,150,692.7,186.4,52.0,73.455396263732,82.6084206225784,2023-01-30 09:01:30,2023,2023-01-30,09:01:30
120271,Riyadh,2023-01-30 10:01:30,30,143,570.5,156.7,39.0,71.7313974126966,77.0278467911778,2023-01-30 10:01:30,2023,2023-01-30,10:01:30
120291,Riyadh,2023-01-31 06:46:30,27,187,774.4,197.1,33.0,69.6408200615912,77.140055568115,2023-01-31 06:46:30,2023,2023-01-31,06:46:30
120292,Riyadh,2023-01-31 07:46:30,54,318,1483.3,318.7,62.0,76.7485163311144,95.4272819411496,2023-01-31 07:46:30,2023,2023-01-31,07:46:30
120293,Riyadh,2023-01-31 08:01:30,55,280,1419.5,288.4,62.0,76.1213477011675,94.8187732931085,2023-01-31 08:01:30,2023,2023-01-31,08:01:30
120294,Riyadh,2023-01-31 09:01:30,40,160,670.7,196.4,45.0,73.0685590123006,82.991709343916,2023-01-31 09:01:30,2023,2023-01-31,09:01:30
120295,Riyadh,2023-01-31 10:01:30,29,116,469.6,142.5,35.0,71.7326480340829,76.1815775956479,2023-01-31 10:01:30,2023,2023-01-31,10:01:30
120315,Riyadh,2023-02-01 06:46:30,26,160,658.3,179.5,30.0,68.7121545003637,76.0911570421556,2023-02-01 06:46:30,2023,2023-02-01,06:46:30
120316,Riyadh,2023-02-01 07:46:30,49,274,1292.7,300.3,54.0,74.4857435161758,92.2368376673633,2023-02-01 07:46:30,2023,2023-02-01,07:46:30
120317,Riyadh,2023-02-01 08:01:30,48,238,1093.9,259.5,53.0,73.5734036609034,90.0138529961685,2023-02-01 08:01:30,2023,2023-02-01,08:01:30
120318,Riyadh,2023-02-01 09:01:30,32,118,506.9,150.5,36.0,71.0229647733607,77.9258235543481,2023-02-01 09:01:30,2023,2023-02-01,09:01:30
120319,Riyadh,2023-02-01 10:01:30,26,120,447.4,137.5,27.0,70.6045634183629,74.6127583467053,2023-02-01 10:01:30,2023,2023-02-01,10:01:30
120339,Riyadh,2023-02-02 06:46:30,23,115,517.8,138.9,26.0,66.729696461537,73.7380326973203,2023-02-02 06:46:30,2023,2023-02-02,06:46:30
120340,Riyadh,2023-02-02 07:46:30,38,216,945.2,203.1,45.0,70.8790292737101,84.133217478889,2023-02-02 07:46:30,2023,2023-02-02,07:46:30
120341,Riyadh,2023-02-02 08:01:30,37,163,748.5,176.2,44.0,70.3520172656281,82.3401524082345,2023-02-02 08:01:30,2023,2023-02-02,08:01:30
120342,Riyadh,2023-02-02 09:01:30,24,84,341.0,112.4,28.0,68.5420833028252,73.2338806836854,2023-02-02 09:01:30,2023,2023-02-02,09:01:30
120343,Riyadh,2023-02-02 10:01:30,22,102,399.0,124.4,24.0,69.2720580341543,71.9105897360873,2023-02-02 10:01:30,2023,2023-02-02,10:01:30
120363,Riyadh,2023-02-03 06:01:30,0,9,32.1,3.0,0.0,55.3854152432052,54.471472812364,2023-02-03 06:01:30,2023,2023-02-03,06:01:30
120364,Riyadh,2023-02-03 07:01:30,0,13,33.3,3.5,0.0,55.4448226765725,54.0833299742458,2023-02-03 07:01:30,2023,2023-02-03,07:01:30
120365,Riyadh,2023-02-03 08:01:30,0,9,33.5,3.2,0.0,55.4889496253687,54.2866265830218,2023-02-03 08:01:30,2023,2023-02-03,08:01:30
120366,Riyadh,2023-02-03 09:01:30,0,16,56.4,4.2,0.0,56.5892610163989,55.5282140890127,2023-02-03 09:01:30,2023,2023-02-03,09:01:30
120367,Riyadh,2023-02-03 10:01:30,0,18,82.5,8.4,0.0,57.1024593019236,56.0657382842341,2023-02-03 10:01:30,2023,2023-02-03,10:01:30
120387,Riyadh,2023-02-04 06:16:30,2,12,34.5,10.4,3.0,56.3254746880804,55.6453162687961,2023-02-04 06:16:30,2023,2023-02-04,06:16:30
120388,Riyadh,2023-02-04 07:46:30,2,16,60.0,9.1,2.0,57.4936119129622,56.2573796292132,2023-02-04 07:46:30,2023,2023-02-04,07:46:30
120389,Riyadh,2023-02-04 08:46:30,4,18,63.5,11.4,4.0,59.2381499373777,57.9973115492583,2023-02-04 08:46:30,2023,2023-02-04,08:46:30
120390,Riyadh,2023-02-04 09:46:30,7,51,164.5,35.0,7.0,61.4903575524076,60.9790516613656,2023-02-04 09:46:30,2023,2023-02-04,09:46:30
120391,Riyadh,2023-02-04 10:46:30,11,93,341.3,68.8,11.0,63.6451990817601,63.7872446087054,2023-02-04 10:46:30,2023,2023-02-04,10:46:30
120411,Riyadh,2023-02-05 06:46:30,29,169,815.0,185.6,28.0,69.8785039775577,78.1662752948822,2023-02-05 06:46:30,2023,2023-02-05,06:46:30
120412,Riyadh,2023-02-05 07:46:30,57,326,1856.8,324.1,57.0,77.7987530637332,98.0834129224888,2023-02-05 07:46:30,2023,2023-02-05,07:46:30
120413,Riyadh,2023-02-05 08:01:30,58,305,1632.5,299.1,58.0,77.3145117891739,97.4272980665308,2023-02-05 08:01:30,2023,2023-02-05,08:01:30
120414,Riyadh,2023-02-05 09:01:30,42,167,879.9,199.5,41.0,73.7693500828082,84.6544829143514,2023-02-05 09:01:30,2023,2023-02-05,09:01:30
120415,Riyadh,2023-02-05 10:01:30,30,122,519.0,146.6,29.0,71.5670655267632,76.8377581097092,2023-02-05 10:01:30,2023,2023-02-05,10:01:30
120435,Riyadh,2023-02-06 06:46:30,27,165,691.5,185.9,27.0,70.4732791523187,77.4478748910511,2023-02-06 06:46:30,2023,2023-02-06,06:46:30
120436,Riyadh,2023-02-06 07:46:30,53,303,1448.0,307.9,55.0,77.7865463800872,94.5502928198513,2023-02-06 07:46:30,2023,2023-02-06,07:46:30
120437,Riyadh,2023-02-06 08:01:30,53,261,1260.7,275.9,55.0,77.0296179603296,93.2209583714834,2023-02-06 08:01:30,2023,2023-02-06,08:01:30
120438,Riyadh,2023-02-06 09:01:30,40,174,765.5,189.1,39.0,73.4905664297258,83.118952821707,2023-02-06 09:01:30,2023,2023-02-06,09:01:30
120439,Riyadh,2023-02-06 10:01:30,34,129,625.5,164.2,30.0,71.8037630363277,79.5057369912489,2023-02-06 10:01:30,2023,2023-02-06,10:01:30
120459,Riyadh,2023-02-07 06:46:30,27,179,735.9,181.9,27.0,69.9310859473583,76.9827761237017,2023-02-07 06:46:30,2023,2023-02-07,06:46:30
120460,Riyadh,2023-02-07 07:46:30,52,303,1391.3,295.4,54.0,76.7952131447574,93.9490230887012,2023-02-07 07:46:30,2023,2023-02-07,07:46:30
120461,Riyadh,2023-02-07 08:01:30,51,249,1136.1,261.9,55.0,76.105925161366,92.2453172532703,2023-02-07 08:01:30,2023,2023-02-07,08:01:30
120462,Riyadh,2023-02-07 09:01:30,37,136,589.2,171.1,40.0,73.0032626601728,80.9948710695991,2023-02-07 09:01:30,2023,2023-02-07,09:01:30
120463,Riyadh,2023-02-07 10:01:30,30,109,442.9,143.8,29.0,71.6797686773931,76.8177822797714,2023-02-07 10:01:30,2023,2023-02-07,10:01:30
120483,Riyadh,2023-02-08 06:46:30,25,151,578.7,166.4,26.0,68.551017874381,75.5057565689035,2023-02-08 06:46:30,2023,2023-02-08,06:46:30
120484,Riyadh,2023-02-08 07:46:30,45,243,1157.4,241.2,49.0,74.516140456125,89.0752243375668,2023-02-08 07:46:30,2023,2023-02-08,07:46:30
120485,Riyadh,2023-02-08 08:01:30,43,225,1016.4,221.9,48.0,73.6497508306787,87.0353161138544,2023-02-08 08:01:30,2023,2023-02-08,08:01:30
