,City,Datetime,TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive,datetime,year,date,time
128376,Riyadh,2024-01-10 07:46:30,13,73,302.7,100.9,44.0,76.258936370105,65.7138224663483,2024-01-10 07:46:30,2024,2024-01-10,07:46:30
128377,Riyadh,2024-01-10 08:16:30,17,79,282.9,92.7,43.0,76.1611562838941,68.5425633844317,2024-01-10 08:16:30,2024,2024-01-10,08:16:30
128378,Riyadh,2024-01-10 09:31:30,22,94,395.7,115.9,28.0,75.4866657483127,72.2349455983508,2024-01-10 09:31:30,2024,2024-01-10,09:31:30
128379,Riyadh,2024-01-10 10:01:00,22,109,407.7,128.9,24.0,74.8189216273439,72.7813321929686,2024-01-10 10:01:00,2024,2024-01-10,10:01:00
128399,Riyadh,2024-01-11 06:31:30,1,22,82.8,17.4,17.0,61.5635216836574,55.5697803707125,2024-01-11 06:31:30,2024,2024-01-11,06:31:30
128400,Riyadh,2024-01-11 07:46:30,8,59,189.8,75.5,26.0,70.6635057304562,62.5392103715621,2024-01-11 07:46:30,2024,2024-01-11,07:46:30
128401,Riyadh,2024-01-11 08:46:30,13,45,156.0,66.6,23.0,70.5438722376976,66.3428866664289,2024-01-11 08:46:30,2024,2024-01-11,08:46:30
128402,Riyadh,2024-01-11 09:46:30,17,102,371.0,106.6,20.0,71.5361117601105,68.817743288539,2024-01-11 09:46:30,2024,2024-01-11,09:46:30
128403,Riyadh,2024-01-11 10:01:30,17,94,335.6,108.7,20.0,71.7639391701247,69.1568582592547,2024-01-11 10:01:30,2024,2024-01-11,10:01:30
128423,Riyadh,2024-01-12 06:01:30,0,8,27.4,6.4,0.0,57.1077755569101,55.6007227622453,2024-01-12 06:01:30,2024,2024-01-12,06:01:30
128424,Riyadh,2024-01-12 07:01:30,0,20,67.6,10.7,0.0,56.4309348127999,54.7593874237211,2024-01-12 07:01:30,2024,2024-01-12,07:01:30
128425,Riyadh,2024-01-12 08:01:30,0,14,44.7,6.1,0.0,56.5234956816893,54.658657454124,2024-01-12 08:01:30,2024,2024-01-12,08:01:30
128426,Riyadh,2024-01-12 09:01:30,0,17,58.5,10.0,0.0,57.0142585230223,55.1231204077612,2024-01-12 09:01:30,2024,2024-01-12,09:01:30
128427,Riyadh,2024-01-12 10:01:30,0,21,76.0,10.7,0.0,57.4840546830374,55.7514617402485,2024-01-12 10:01:30,2024,2024-01-12,10:01:30
128447,Riyadh,2024-01-13 06:16:30,2,18,91.6,20.8,4.0,57.7911069416755,57.0189032972975,2024-01-13 06:16:30,2024,2024-01-13,06:16:30
128448,Riyadh,2024-01-13 07:01:30,1,24,90.9,16.5,4.0,57.4572199583762,56.538886773693,2024-01-13 07:01:30,2024,2024-01-13,07:01:30
128449,Riyadh,2024-01-13 08:31:30,3,20,78.5,14.5,5.0,59.8348867440583,58.2811335954145,2024-01-13 08:31:30,2024,2024-01-13,08:31:30
128450,Riyadh,2024-01-13 09:46:30,7,58,202.3,42.6,9.0,62.6616269682279,61.5129722395607,2024-01-13 09:46:30,2024,2024-01-13,09:46:30
128451,Riyadh,2024-01-13 10:31:30,10,98,353.7,75.6,13.0,64.7551767070931,63.9193129323784,2024-01-13 10:31:30,2024,2024-01-13,10:31:30
129407,Riyadh,2024-02-22 06:01:30,0,9,21.3,4.6,30.0,57.3503165575834,54.3013468978154,2024-02-22 06:01:30,2024,2024-02-22,06:01:30
129408,Riyadh,2024-02-22 07:01:30,0,14,50.9,4.8,45.0,63.8723996354128,54.0965452409757,2024-02-22 07:01:30,2024,2024-02-22,07:01:30
129409,Riyadh,2024-02-22 08:46:30,1,11,43.3,1.9,41.0,66.8535824990553,55.9342983790074,2024-02-22 08:46:30,2024,2024-02-22,08:46:30
129410,Riyadh,2024-02-22 09:46:30,4,24,76.3,11.2,42.0,68.8751727674472,58.2845613359869,2024-02-22 09:46:30,2024,2024-02-22,09:46:30
129411,Riyadh,2024-02-22 10:46:30,7,68,237.4,28.7,43.0,70.1402827191235,61.3848572800039,2024-02-22 10:46:30,2024,2024-02-22,10:46:30
129431,Riyadh,2024-02-23 06:01:30,1,9,25.1,2.7,0.0,56.653349996217,56.1894586809461,2024-02-23 06:01:30,2024,2024-02-23,06:01:30
129432,Riyadh,2024-02-23 07:01:30,0,12,60.7,7.2,0.0,55.7459866413189,54.5350627838586,2024-02-23 07:01:30,2024,2024-02-23,07:01:30
129433,Riyadh,2024-02-23 08:01:30,0,9,44.7,5.8,0.0,55.3844370740769,54.0978640667066,2024-02-23 08:01:30,2024,2024-02-23,08:01:30
129434,Riyadh,2024-02-23 09:01:30,0,18,85.5,10.6,0.0,56.1650084474389,54.8312035459908,2024-02-23 09:01:30,2024,2024-02-23,09:01:30
129435,Riyadh,2024-02-23 10:01:30,0,12,41.0,4.2,0.0,56.527333612012,55.1444013964218,2024-02-23 10:01:30,2024,2024-02-23,10:01:30
129455,Riyadh,2024-02-24 06:01:30,3,17,63.4,19.7,3.0,56.6940367184168,56.443992598471,2024-02-24 06:01:30,2024,2024-02-24,06:01:30
129456,Riyadh,2024-02-24 07:46:30,3,24,98.2,17.0,3.0,57.4450147296212,56.5986851506913,2024-02-24 07:46:30,2024,2024-02-24,07:46:30
129457,Riyadh,2024-02-24 08:46:30,5,33,99.2,18.3,6.0,59.4162666087969,58.1616947506585,2024-02-24 08:46:30,2024,2024-02-24,08:46:30
129458,Riyadh,2024-02-24 09:31:30,7,49,156.1,25.5,10.0,61.5258801241456,60.0781231275936,2024-02-24 09:31:30,2024,2024-02-24,09:31:30
129459,Riyadh,2024-02-24 10:46:30,11,101,338.4,62.3,14.0,64.4875453800047,63.5351764688388,2024-02-24 10:46:30,2024,2024-02-24,10:46:30
129479,Riyadh,2024-02-25 06:46:30,8,39,127.4,52.4,36.0,67.8753293127297,59.6059239868685,2024-02-25 06:46:30,2024,2024-02-25,06:46:30
129480,Riyadh,2024-02-25 07:46:30,15,81,282.5,90.2,57.0,78.0412250961031,66.2468807523324,2024-02-25 07:46:30,2024,2024-02-25,07:46:30
129481,Riyadh,2024-02-25 08:46:30,20,80,298.4,108.9,56.0,76.8415962651633,69.9014690459873,2024-02-25 08:46:30,2024,2024-02-25,08:46:30
129482,Riyadh,2024-02-25 09:16:30,23,109,388.6,115.4,54.0,76.2843246701225,71.6702824113989,2024-02-25 09:16:30,2024,2024-02-25,09:16:30
129483,Riyadh,2024-02-25 10:01:30,23,122,451.0,120.6,54.0,74.3650176797849,71.7811264322117,2024-02-25 10:01:30,2024,2024-02-25,10:01:30
129503,Riyadh,2024-02-26 06:31:30,4,32,127.3,28.7,32.0,63.986046329682,56.1524180015754,2024-02-26 06:31:30,2024,2024-02-26,06:31:30
129504,Riyadh,2024-02-26 07:46:30,14,75,273.2,94.1,47.0,78.9350222193826,65.5649558465535,2024-02-26 07:46:30,2024,2024-02-26,07:46:30
129505,Riyadh,2024-02-26 08:46:30,21,90,340.9,118.0,45.0,77.6910513451342,70.7965842724378,2024-02-26 08:46:30,2024,2024-02-26,08:46:30
129506,Riyadh,2024-02-26 09:31:30,26,107,396.1,138.5,53.0,76.8249936804523,73.371119572929,2024-02-26 09:31:30,2024,2024-02-26,09:31:30
129507,Riyadh,2024-02-26 10:01:30,25,125,502.7,135.4,53.0,75.3826876572009,73.0185842418109,2024-02-26 10:01:30,2024,2024-02-26,10:01:30
129527,Riyadh,2024-02-27 06:46:30,4,36,121.7,30.3,26.0,68.1520364544337,57.4613160345076,2024-02-27 06:46:30,2024,2024-02-27,06:46:30
129528,Riyadh,2024-02-27 07:46:30,15,82,284.1,104.3,38.0,78.2207284024184,66.0754122567946,2024-02-27 07:46:30,2024,2024-02-27,07:46:30
129529,Riyadh,2024-02-27 08:46:30,23,109,438.5,132.8,38.0,77.0836477592589,72.2459871650161,2024-02-27 08:46:30,2024,2024-02-27,08:46:30
129530,Riyadh,2024-02-27 09:46:30,29,137,616.3,165.4,49.0,76.2344441617004,75.7955650047819,2024-02-27 09:46:30,2024,2024-02-27,09:46:30
129531,Riyadh,2024-02-27 10:01:30,29,157,671.4,157.7,49.0,75.5086127616789,75.9549574082912,2024-02-27 10:01:30,2024,2024-02-27,10:01:30
129551,Riyadh,2024-02-28 06:46:30,4,21,60.7,29.3,15.0,66.8424023514485,57.3526742845372,2024-02-28 06:46:30,2024,2024-02-28,06:46:30
129552,Riyadh,2024-02-28 07:46:30,13,76,263.3,91.6,23.0,75.5631821916797,64.6225977865997,2024-02-28 07:46:30,2024,2024-02-28,07:46:30
129553,Riyadh,2024-02-28 08:46:30,22,97,398.9,124.2,28.0,75.0219369722672,71.0523163149002,2024-02-28 08:46:30,2024,2024-02-28,08:46:30
129554,Riyadh,2024-02-28 09:46:30,28,150,557.3,167.6,34.0,74.5978057174968,74.8867159238918,2024-02-28 09:46:30,2024,2024-02-28,09:46:30
129555,Riyadh,2024-02-28 10:01:30,27,133,561.0,159.3,34.0,74.0659420500544,74.7747764701832,2024-02-28 10:01:30,2024,2024-02-28,10:01:30
129575,Riyadh,2024-02-29 06:46:30,4,22,74.0,23.7,0.0,63.810746410911,57.1303958206299,2024-02-29 06:46:30,2024,2024-02-29,06:46:30
129576,Riyadh,2024-02-29 07:46:30,12,67,245.2,88.7,0.0,70.2363718386764,64.2153075419742,2024-02-29 07:46:30,2024,2024-02-29,07:46:30
129577,Riyadh,2024-02-29 08:46:30,20,83,320.0,111.3,1.0,70.1980768444401,69.5138205488048,2024-02-29 08:46:30,2024,2024-02-29,08:46:30
129578,Riyadh,2024-02-29 09:46:30,24,139,488.1,147.0,4.0,71.3075364845189,72.6863609974876,2024-02-29 09:46:30,2024,2024-02-29,09:46:30
129579,Riyadh,2024-02-29 10:01:30,25,129,527.6,141.0,7.0,71.2643491938848,73.2397101700302,2024-02-29 10:01:30,2024,2024-02-29,10:01:30
129599,Riyadh,2024-03-01 06:01:30,0,19,74.7,7.9,1.0,56.0968345205235,55.3333136757294,2024-03-01 06:01:30,2024,2024-03-01,06:01:30
129600,Riyadh,2024-03-01 07:01:30,0,22,100.3,10.5,0.0,55.8783198189845,55.0287368817982,2024-03-01 07:01:30,2024,2024-03-01,07:01:30
129601,Riyadh,2024-03-01 08:31:30,1,20,75.1,6.5,0.0,56.2590095000227,55.6209119975243,2024-03-01 08:31:30,2024,2024-03-01,08:31:30
129602,Riyadh,2024-03-01 09:01:30,1,25,96.3,9.1,0.0,56.4487762082385,55.5183840042043,2024-03-01 09:01:30,2024,2024-03-01,09:01:30
129603,Riyadh,2024-03-01 10:01:30,1,26,128.6,7.1,0.0,57.0559604073168,56.137611244038,2024-03-01 10:01:30,2024,2024-03-01,10:01:30
129623,Riyadh,2024-03-02 06:01:30,3,22,94.9,16.8,3.0,56.8683673669619,56.4105024890252,2024-03-02 06:01:30,2024,2024-03-02,06:01:30
129624,Riyadh,2024-03-02 07:46:30,3,33,108.2,19.8,3.0,57.4871740851858,56.6600174985655,2024-03-02 07:46:30,2024,2024-03-02,07:46:30
129625,Riyadh,2024-03-02 08:46:30,7,55,182.1,42.5,5.0,59.7986287263865,59.7072425065352,2024-03-02 08:46:30,2024,2024-03-02,08:46:30
129626,Riyadh,2024-03-02 09:46:30,11,90,371.0,60.4,7.0,62.429707649231,63.0699864477064,2024-03-02 09:46:30,2024,2024-03-02,09:46:30
129627,Riyadh,2024-03-02 10:46:30,15,138,571.5,95.2,11.0,65.0620197045508,66.4237131780752,2024-03-02 10:46:30,2024,2024-03-02,10:46:30
130247,Riyadh,2024-03-28 06:01:30,0,19,56.9,12.1,0.0,57.6740381566858,54.1431265209293,2024-03-28 06:01:30,2024,2024-03-28,06:01:30
130248,Riyadh,2024-03-28 07:01:30,0,6,16.6,3.6,0.0,63.6685630187243,52.9350399038923,2024-03-28 07:01:30,2024,2024-03-28,07:01:30
130249,Riyadh,2024-03-28 08:46:30,2,23,71.1,30.6,9.0,68.685844275538,56.9491339936084,2024-03-28 08:46:30,2024,2024-03-28,08:46:30
130250,Riyadh,2024-03-28 09:46:30,10,51,165.6,71.2,29.0,70.7097527944487,62.4140625468134,2024-03-28 09:46:30,2024,2024-03-28,09:46:30
130251,Riyadh,2024-03-28 10:01:30,12,43,135.4,62.4,28.0,70.7115129676203,63.5394866979625,2024-03-28 10:01:30,2024,2024-03-28,10:01:30
130271,Riyadh,2024-03-29 06:01:30,0,15,50.4,11.4,0.0,55.9376097413459,54.4112620505762,2024-03-29 06:01:30,2024,2024-03-29,06:01:30
130272,Riyadh,2024-03-29 07:01:30,0,9,24.6,3.3,0.0,55.5972900407403,53.022626235526,2024-03-29 07:01:30,2024,2024-03-29,07:01:30
130273,Riyadh,2024-03-29 08:01:30,0,9,30.7,3.2,0.0,54.9888207012703,52.0040777634853,2024-03-29 08:01:30,2024,2024-03-29,08:01:30
130274,Riyadh,2024-03-29 09:01:30,0,6,20.2,5.0,0.0,54.1733700422422,51.0968830592971,2024-03-29 09:01:30,2024,2024-03-29,09:01:30
130275,Riyadh,2024-03-29 10:01:30,0,6,17.2,3.2,0.0,53.5891351427877,50.4310329195263,2024-03-29 10:01:30,2024,2024-03-29,10:01:30
130295,Riyadh,2024-03-30 06:01:30,0,6,22.4,1.7,0.0,57.3441797882117,55.3863680932256,2024-03-30 06:01:30,2024,2024-03-30,06:01:30
130296,Riyadh,2024-03-30 07:01:30,0,11,25.3,1.8,0.0,57.4575548543017,54.0876107411303,2024-03-30 07:01:30,2024,2024-03-30,07:01:30
130297,Riyadh,2024-03-30 08:01:30,0,9,30.9,5.0,0.0,57.2684583187579,53.4050332797119,2024-03-30 08:01:30,2024,2024-03-30,08:01:30
130298,Riyadh,2024-03-30 09:01:30,0,7,31.4,3.1,0.0,58.6587753952217,53.5575861617853,2024-03-30 09:01:30,2024,2024-03-30,09:01:30
130299,Riyadh,2024-03-30 10:01:30,0,14,40.1,11.4,1.0,60.6630978110301,53.6944686375823,2024-03-30 10:01:30,2024,2024-03-30,10:01:30
130319,Riyadh,2024-03-31 06:01:30,0,5,17.9,4.9,0.0,58.6702327663542,54.5660183781214,2024-03-31 06:01:30,2024,2024-03-31,06:01:30
130320,Riyadh,2024-03-31 07:01:30,0,8,18.6,4.5,0.0,68.3626140284795,53.6834919241536,2024-03-31 07:01:30,2024,2024-03-31,07:01:30
130321,Riyadh,2024-03-31 08:01:30,0,6,17.3,1.1,0.0,73.6994666576362,52.8773213049656,2024-03-31 08:01:30,2024,2024-03-31,08:01:30
130322,Riyadh,2024-03-31 09:46:30,8,39,164.0,77.4,13.0,74.5628083508885,60.4198618626842,2024-03-31 09:46:30,2024,2024-03-31,09:46:30
130323,Riyadh,2024-03-31 10:01:30,13,51,191.1,86.8,17.0,74.1381248750009,63.1478644487162,2024-03-31 10:01:30,2024,2024-03-31,10:01:30
130343,Riyadh,2024-04-01 06:01:30,0,11,40.4,6.3,0.0,59.2302504135858,55.3838991757211,2024-04-01 06:01:30,2024,2024-04-01,06:01:30
130344,Riyadh,2024-04-01 07:31:30,1,7,26.4,5.1,0.0,73.6754475371225,56.0686476600421,2024-04-01 07:31:30,2024,2024-04-01,07:31:30
130345,Riyadh,2024-04-01 08:46:30,2,16,43.5,15.6,8.0,75.7214895304404,56.1169945395266,2024-04-01 08:46:30,2024,2024-04-01,08:46:30
130346,Riyadh,2024-04-01 09:46:30,12,42,139.6,86.0,36.0,75.8448771238224,62.5792229081464,2024-04-01 09:46:30,2024,2024-04-01,09:46:30
130347,Riyadh,2024-04-01 10:01:30,15,51,176.2,89.3,38.0,75.2101112309363,64.7742061972642,2024-04-01 10:01:30,2024,2024-04-01,10:01:30
130367,Riyadh,2024-04-02 06:01:30,2,17,121.9,15.6,0.0,59.5898713258555,56.8583609685703,2024-04-02 06:01:30,2024,2024-04-02,06:01:30
130368,Riyadh,2024-04-02 07:01:30,0,14,43.7,13.6,0.0,69.9512510594377,55.922309768486,2024-04-02 07:01:30,2024,2024-04-02,07:01:30
130369,Riyadh,2024-04-02 08:01:30,0,7,15.8,1.5,6.0,74.4301893408773,53.7833206786813,2024-04-02 08:01:30,2024,2024-04-02,08:01:30
130370,Riyadh,2024-04-02 09:46:30,6,40,125.0,69.9,26.0,75.3964136016644,58.9733327426643,2024-04-02 09:46:30,2024,2024-04-02,09:46:30
130371,Riyadh,2024-04-02 10:01:30,10,43,137.8,63.5,27.0,75.0664153343217,61.398444012803,2024-04-02 10:01:30,2024,2024-04-02,10:01:30
130391,Riyadh,2024-04-03 06:01:30,1,24,86.0,15.2,0.0,59.7000887690127,56.4817846354137,2024-04-03 06:01:30,2024,2024-04-03,06:01:30
130392,Riyadh,2024-04-03 07:01:30,0,12,65.1,3.8,0.0,68.8808077091387,55.2324618484035,2024-04-03 07:01:30,2024,2024-04-03,07:01:30
130393,Riyadh,2024-04-03 08:01:30,0,10,24.7,2.9,4.0,72.810056960821,54.3185631437366,2024-04-03 08:01:30,2024,2024-04-03,08:01:30
130394,Riyadh,2024-04-03 09:46:30,5,36,122.6,68.3,18.0,73.7088488392732,58.5178453069439,2024-04-03 09:46:30,2024,2024-04-03,09:46:30
130395,Riyadh,2024-04-03 10:01:30,8,35,102.1,61.3,18.0,73.5323252826917,60.412478705819,2024-04-03 10:01:30,2024,2024-04-03,10:01:30
130415,Riyadh,2024-04-04 06:01:30,1,29,98.2,8.9,0.0,59.1094212427609,56.4989426914971,2024-04-04 06:01:30,2024,2024-04-04,06:01:30
130416,Riyadh,2024-04-04 07:01:30,0,10,43.9,3.9,0.0,65.6063013299031,55.3674877071446,2024-04-04 07:01:30,2024,2024-04-04,07:01:30
130417,Riyadh,2024-04-04 08:01:30,0,10,27.4,2.2,2.0,67.7146797620018,53.9260396971053,2024-04-04 08:01:30,2024,2024-04-04,08:01:30
130418,Riyadh,2024-04-04 09:01:30,0,10,26.1,4.9,10.0,68.285275454184,54.0226182003292,2024-04-04 09:01:30,2024,2024-04-04,09:01:30
130419,Riyadh,2024-04-04 10:01:30,1,10,34.1,13.0,12.0,69.8868660887534,55.605732193791,2024-04-04 10:01:30,2024,2024-04-04,10:01:30
130439,Riyadh,2024-04-05 06:01:30,0,27,93.9,10.3,0.0,57.3672408177415,56.2611765791547,2024-04-05 06:01:30,2024,2024-04-05,06:01:30
130440,Riyadh,2024-04-05 07:01:30,0,13,39.8,6.5,0.0,56.9193446821802,55.1864949992802,2024-04-05 07:01:30,2024,2024-04-05,07:01:30
130441,Riyadh,2024-04-05 08:01:30,0,12,27.0,4.1,0.0,56.048727052489,53.4046755595053,2024-04-05 08:01:30,2024,2024-04-05,08:01:30
130442,Riyadh,2024-04-05 09:01:30,0,6,24.9,2.7,0.0,55.4139675252056,52.2709993397625,2024-04-05 09:01:30,2024,2024-04-05,09:01:30
130443,Riyadh,2024-04-05 10:01:30,0,6,27.3,2.6,0.0,54.1197554626656,51.0492936659885,2024-04-05 10:01:30,2024,2024-04-05,10:01:30
130463,Riyadh,2024-04-06 06:01:30,3,33,144.2,17.2,0.0,58.9282033848501,58.7590748787921,2024-04-06 06:01:30,2024,2024-04-06,06:01:30
130464,Riyadh,2024-04-06 07:01:30,0,23,89.5,10.7,0.0,58.5683902018643,56.404965033761,2024-04-06 07:01:30,2024,2024-04-06,07:01:30
130465,Riyadh,2024-04-06 08:01:30,0,16,74.9,7.1,0.0,58.333493496126,54.4235281597738,2024-04-06 08:01:30,2024,2024-04-06,08:01:30
130466,Riyadh,2024-04-06 09:01:30,0,7,21.1,3.6,0.0,59.5587205446223,53.8509902102285,2024-04-06 09:01:30,2024,2024-04-06,09:01:30
130467,Riyadh,2024-04-06 10:01:30,0,12,49.4,4.9,0.0,60.8604464683667,53.5153013814749,2024-04-06 10:01:30,2024,2024-04-06,10:01:30
130487,Riyadh,2024-04-07 06:01:30,1,23,72.3,10.1,0.0,60.3132954724792,57.0992007168001,2024-04-07 06:01:30,2024,2024-04-07,06:01:30
130488,Riyadh,2024-04-07 07:01:30,0,14,53.6,6.6,0.0,70.4133046648424,56.4503651735916,2024-04-07 07:01:30,2024,2024-04-07,07:01:30
130489,Riyadh,2024-04-07 08:01:30,0,7,22.9,2.4,0.0,73.8924457228248,55.0905498080523,2024-04-07 08:01:30,2024,2024-04-07,08:01:30
130490,Riyadh,2024-04-07 09:01:30,0,9,28.9,2.4,8.0,73.4127049013793,54.3091822698858,2024-04-07 09:01:30,2024,2024-04-07,09:01:30
130491,Riyadh,2024-04-07 10:01:30,0,9,19.6,2.9,13.0,72.5336192991772,53.7979287200069,2024-04-07 10:01:30,2024,2024-04-07,10:01:30
130511,Riyadh,2024-04-08 06:31:30,5,27,98.7,11.4,0.0,67.256115554763,60.7276043457838,2024-04-08 06:31:30,2024,2024-04-08,06:31:30
130512,Riyadh,2024-04-08 07:01:30,6,32,134.6,12.6,1.0,73.0819808782032,61.5082454722215,2024-04-08 07:01:30,2024,2024-04-08,07:01:30
130513,Riyadh,2024-04-08 08:01:30,3,12,50.3,5.0,2.0,75.684435917571,59.2652781342382,2024-04-08 08:01:30,2024,2024-04-08,08:01:30
130514,Riyadh,2024-04-08 09:01:30,1,12,47.6,5.8,12.0,74.1943148438541,56.4897773779013,2024-04-08 09:01:30,2024,2024-04-08,09:01:30
130515,Riyadh,2024-04-08 10:46:30,2,19,54.2,8.6,15.0,70.0040728411268,55.7324863123601,2024-04-08 10:46:30,2024,2024-04-08,10:46:30
130535,Riyadh,2024-04-09 06:01:30,0,19,67.5,5.9,2.0,61.7786912013747,58.1040223197229,2024-04-09 06:01:30,2024,2024-04-09,06:01:30
130536,Riyadh,2024-04-09 07:01:30,0,16,46.8,4.1,0.0,72.8652650991476,58.2913977006342,2024-04-09 07:01:30,2024,2024-04-09,07:01:30
130537,Riyadh,2024-04-09 08:01:30,0,5,18.1,1.7,0.0,75.1685708072918,57.4405921011056,2024-04-09 08:01:30,2024,2024-04-09,08:01:30
130538,Riyadh,2024-04-09 09:01:30,0,3,6.9,0.9,6.0,73.7463578879599,55.9489846770633,2024-04-09 09:01:30,2024,2024-04-09,09:01:30
130539,Riyadh,2024-04-09 10:01:30,0,10,25.7,3.2,10.0,73.0983886618176,54.9841031671798,2024-04-09 10:01:30,2024,2024-04-09,10:01:30
130559,Riyadh,2024-04-10 06:46:30,27,201,866.5,142.6,1.0,73.1203913221966,79.3382122402399,2024-04-10 06:46:30,2024,2024-04-10,06:46:30
130560,Riyadh,2024-04-10 07:01:30,27,158,698.9,138.2,0.0,73.9382886542577,77.8474602898779,2024-04-10 07:01:30,2024,2024-04-10,07:01:30
