,City,Datetime,TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive,datetime,year,date,time
119578,Riyadh,2023-01-01 13:46:30,29,238,847.4,189.9,30.0,,,2023-01-01 13:46:30,2023,2023-01-01,13:46:30
119579,Riyadh,2023-01-01 14:46:30,37,255,1040.0,291.5,37.0,,,2023-01-01 14:46:30,2023,2023-01-01,14:46:30
119580,Riyadh,2023-01-01 15:01:30,41,255,1049.0,312.3,41.0,,,2023-01-01 15:01:30,2023,2023-01-01,15:01:30
119581,Riyadh,2023-01-01 16:46:00,56,416,2086.3,420.8,54.0,,,2023-01-01 16:46:00,2023,2023-01-01,16:46:00
119582,Riyadh,2023-01-01 17:31:00,64,462,2259.6,470.3,57.0,,,2023-01-01 17:31:00,2023,2023-01-01,17:31:00
119583,Riyadh,2023-01-01 18:01:00,58,396,1806.7,379.5,51.0,,,2023-01-01 18:01:00,2023,2023-01-01,18:01:00
119584,Riyadh,2023-01-01 19:01:00,47,288,1235.9,267.9,39.0,,,2023-01-01 19:01:00,2023,2023-01-01,19:01:00
119585,Riyadh,2023-01-01 20:16:30,35,253,1028.1,190.6,27.0,,,2023-01-01 20:16:30,2023,2023-01-01,20:16:30
119586,Riyadh,2023-01-01 21:01:30,31,198,762.9,141.5,24.0,,,2023-01-01 21:01:30,2023,2023-01-01,21:01:30
119602,Riyadh,2023-01-02 13:46:30,48,371,1512.3,365.1,34.0,,,2023-01-02 13:46:30,2023,2023-01-02,13:46:30
119603,Riyadh,2023-01-02 14:46:00,69,464,2299.0,540.0,41.0,,,2023-01-02 14:46:00,2023,2023-01-02,14:46:00
119604,Riyadh,2023-01-02 15:46:00,81,530,2891.8,647.6,43.0,,,2023-01-02 15:46:00,2023,2023-01-02,15:46:00
119605,Riyadh,2023-01-02 16:46:00,98,767,4410.2,773.6,55.0,,,2023-01-02 16:46:00,2023,2023-01-02,16:46:00
119606,Riyadh,2023-01-02 17:16:00,99,757,4493.8,761.2,58.0,,,2023-01-02 17:16:00,2023,2023-01-02,17:16:00
119607,Riyadh,2023-01-02 18:01:30,88,586,3163.0,587.4,53.0,,,2023-01-02 18:01:30,2023,2023-01-02,18:01:30
119608,Riyadh,2023-01-02 19:01:30,69,415,2098.3,413.2,41.0,,,2023-01-02 19:01:30,2023,2023-01-02,19:01:30
119609,Riyadh,2023-01-02 20:01:30,48,267,1072.4,250.7,31.0,,,2023-01-02 20:01:30,2023,2023-01-02,20:01:30
119610,Riyadh,2023-01-02 21:01:30,36,195,683.4,158.6,23.0,,,2023-01-02 21:01:30,2023,2023-01-02,21:01:30
119626,Riyadh,2023-01-03 13:46:30,19,125,436.4,105.8,33.0,,,2023-01-03 13:46:30,2023,2023-01-03,13:46:30
119627,Riyadh,2023-01-03 14:46:30,32,207,889.0,231.0,44.0,,,2023-01-03 14:46:30,2023,2023-01-03,14:46:30
119628,Riyadh,2023-01-03 15:01:30,35,202,987.6,227.0,52.0,,,2023-01-03 15:01:30,2023,2023-01-03,15:01:30
119629,Riyadh,2023-01-03 16:46:00,49,417,1841.3,404.7,65.0,,,2023-01-03 16:46:00,2023,2023-01-03,16:46:00
119630,Riyadh,2023-01-03 17:31:00,59,457,2067.6,418.5,69.0,,,2023-01-03 17:31:00,2023,2023-01-03,17:31:00
119631,Riyadh,2023-01-03 18:16:30,56,390,1780.4,363.3,63.0,,,2023-01-03 18:16:30,2023,2023-01-03,18:16:30
119632,Riyadh,2023-01-03 19:01:30,49,281,1304.2,273.0,56.0,,,2023-01-03 19:01:30,2023,2023-01-03,19:01:30
119633,Riyadh,2023-01-03 20:01:30,32,212,798.2,155.6,43.0,,,2023-01-03 20:01:30,2023,2023-01-03,20:01:30
119634,Riyadh,2023-01-03 21:46:30,32,203,733.5,178.9,35.0,,,2023-01-03 21:46:30,2023,2023-01-03,21:46:30
119650,Riyadh,2023-01-04 13:46:30,18,108,347.9,98.3,35.0,,,2023-01-04 13:46:30,2023,2023-01-04,13:46:30
119651,Riyadh,2023-01-04 14:46:30,28,202,830.8,208.7,45.0,,,2023-01-04 14:46:30,2023,2023-01-04,14:46:30
119652,Riyadh,2023-01-04 15:16:30,32,168,753.8,209.3,50.0,,,2023-01-04 15:16:30,2023,2023-01-04,15:16:30
119653,Riyadh,2023-01-04 16:46:00,54,421,1942.4,440.7,67.0,,,2023-01-04 16:46:00,2023,2023-01-04,16:46:00
119654,Riyadh,2023-01-04 17:31:30,63,453,2144.6,467.7,69.0,,,2023-01-04 17:31:30,2023,2023-01-04,17:31:30
119655,Riyadh,2023-01-04 18:16:00,59,410,1876.9,383.9,64.0,,,2023-01-04 18:16:00,2023,2023-01-04,18:16:00
119656,Riyadh,2023-01-04 19:01:30,52,311,1315.2,302.7,58.0,,,2023-01-04 19:01:30,2023,2023-01-04,19:01:30
119657,Riyadh,2023-01-04 20:01:30,38,242,997.7,230.1,43.0,,,2023-01-04 20:01:30,2023,2023-01-04,20:01:30
119658,Riyadh,2023-01-04 21:01:30,34,203,752.9,163.5,40.0,,,2023-01-04 21:01:30,2023,2023-01-04,21:01:30
119674,Riyadh,2023-01-05 13:46:30,43,246,1001.6,294.7,34.0,,,2023-01-05 13:46:30,2023,2023-01-05,13:46:30
119675,Riyadh,2023-01-05 14:46:30,52,351,1589.3,398.8,47.0,,,2023-01-05 14:46:30,2023,2023-01-05,14:46:30
119676,Riyadh,2023-01-05 15:16:30,55,322,1507.6,391.5,50.0,,,2023-01-05 15:16:30,2023,2023-01-05,15:16:30
119677,Riyadh,2023-01-05 16:46:00,65,499,2365.9,491.3,67.0,,,2023-01-05 16:46:00,2023,2023-01-05,16:46:00
119678,Riyadh,2023-01-05 17:31:00,69,460,2409.9,469.5,70.0,,,2023-01-05 17:31:00,2023,2023-01-05,17:31:00
119679,Riyadh,2023-01-05 18:01:00,62,327,1609.4,379.1,64.0,,,2023-01-05 18:01:00,2023,2023-01-05,18:01:00
119680,Riyadh,2023-01-05 19:01:30,52,301,1292.7,298.6,61.0,,,2023-01-05 19:01:30,2023,2023-01-05,19:01:30
119681,Riyadh,2023-01-05 20:31:30,53,332,1344.7,361.1,54.0,,,2023-01-05 20:31:30,2023,2023-01-05,20:31:30
119682,Riyadh,2023-01-05 21:01:30,46,248,978.6,243.7,52.0,,,2023-01-05 21:01:30,2023,2023-01-05,21:01:30
119698,Riyadh,2023-01-06 13:46:30,14,91,354.1,80.9,30.0,,,2023-01-06 13:46:30,2023,2023-01-06,13:46:30
119699,Riyadh,2023-01-06 14:46:30,27,133,552.9,154.1,43.0,,,2023-01-06 14:46:30,2023,2023-01-06,14:46:30
119700,Riyadh,2023-01-06 15:46:30,41,227,858.3,352.3,48.0,,,2023-01-06 15:46:30,2023,2023-01-06,15:46:30
119701,Riyadh,2023-01-06 16:31:30,50,295,1126.6,365.8,64.0,,,2023-01-06 16:31:30,2023,2023-01-06,16:31:30
119702,Riyadh,2023-01-06 17:16:00,53,302,1227.4,426.6,65.0,,,2023-01-06 17:16:00,2023,2023-01-06,17:16:00
119703,Riyadh,2023-01-06 18:01:00,46,200,717.6,314.1,53.0,,,2023-01-06 18:01:00,2023,2023-01-06,18:01:00
119704,Riyadh,2023-01-06 19:01:30,40,170,548.4,223.6,47.0,,,2023-01-06 19:01:30,2023,2023-01-06,19:01:30
119705,Riyadh,2023-01-06 20:01:30,32,146,443.7,145.8,42.0,,,2023-01-06 20:01:30,2023,2023-01-06,20:01:30
119706,Riyadh,2023-01-06 21:01:30,31,155,498.5,137.5,40.0,,,2023-01-06 21:01:30,2023,2023-01-06,21:01:30
119722,Riyadh,2023-01-07 13:46:30,16,109,396.9,95.7,16.0,,,2023-01-07 13:46:30,2023,2023-01-07,13:46:30
119723,Riyadh,2023-01-07 14:31:30,19,122,489.3,108.8,21.0,,,2023-01-07 14:31:30,2023,2023-01-07,14:31:30
119724,Riyadh,2023-01-07 15:46:30,23,147,551.8,143.4,23.0,,,2023-01-07 15:46:30,2023,2023-01-07,15:46:30
119725,Riyadh,2023-01-07 16:46:00,42,360,1495.3,341.4,41.0,,,2023-01-07 16:46:00,2023,2023-01-07,16:46:00
119726,Riyadh,2023-01-07 17:31:30,47,357,1656.9,350.9,46.0,,,2023-01-07 17:31:30,2023,2023-01-07,17:31:30
119727,Riyadh,2023-01-07 18:31:30,45,336,1465.5,329.2,48.0,,,2023-01-07 18:31:30,2023,2023-01-07,18:31:30
119728,Riyadh,2023-01-07 19:01:30,44,294,1276.7,282.3,47.0,,,2023-01-07 19:01:30,2023,2023-01-07,19:01:30
119729,Riyadh,2023-01-07 20:16:30,37,257,976.8,218.3,41.0,,,2023-01-07 20:16:30,2023,2023-01-07,20:16:30
119730,Riyadh,2023-01-07 21:01:30,33,198,702.0,148.3,37.0,,,2023-01-07 21:01:30,2023,2023-01-07,21:01:30
119746,Riyadh,2023-01-08 13:46:30,38,307,1229.4,262.1,29.0,,,2023-01-08 13:46:30,2023,2023-01-08,13:46:30
119747,Riyadh,2023-01-08 14:46:30,46,313,1397.4,346.2,37.0,,,2023-01-08 14:46:30,2023,2023-01-08,14:46:30
119748,Riyadh,2023-01-08 15:01:30,47,263,1288.9,327.9,41.0,,,2023-01-08 15:01:30,2023,2023-01-08,15:01:30
119749,Riyadh,2023-01-08 16:46:30,59,398,1876.5,428.9,56.0,,,2023-01-08 16:46:30,2023,2023-01-08,16:46:30
119750,Riyadh,2023-01-08 17:31:00,66,500,2441.1,503.3,64.0,,,2023-01-08 17:31:00,2023,2023-01-08,17:31:00
119751,Riyadh,2023-01-08 18:01:30,62,395,1840.7,393.5,58.0,,,2023-01-08 18:01:30,2023,2023-01-08,18:01:30
119752,Riyadh,2023-01-08 19:01:30,52,342,1494.4,299.5,47.0,,,2023-01-08 19:01:30,2023,2023-01-08,19:01:30
119753,Riyadh,2023-01-08 20:01:30,35,212,800.5,179.3,35.0,,,2023-01-08 20:01:30,2023,2023-01-08,20:01:30
119754,Riyadh,2023-01-08 21:01:30,28,174,657.2,129.5,31.0,,,2023-01-08 21:01:30,2023,2023-01-08,21:01:30
119770,Riyadh,2023-01-09 13:31:30,39,327,1344.3,273.0,48.0,,,2023-01-09 13:31:30,2023,2023-01-09,13:31:30
119771,Riyadh,2023-01-09 14:46:30,47,305,1521.7,341.5,69.0,,,2023-01-09 14:46:30,2023,2023-01-09,14:46:30
119772,Riyadh,2023-01-09 15:16:30,52,279,1503.1,339.9,81.0,,,2023-01-09 15:16:30,2023,2023-01-09,15:16:30
119773,Riyadh,2023-01-09 16:46:00,62,474,2622.4,477.7,98.0,,,2023-01-09 16:46:00,2023,2023-01-09,16:46:00
119774,Riyadh,2023-01-09 17:31:30,67,544,2991.7,509.9,99.0,,,2023-01-09 17:31:30,2023,2023-01-09,17:31:30
119775,Riyadh,2023-01-09 18:01:30,63,422,2342.5,413.2,88.0,,,2023-01-09 18:01:30,2023,2023-01-09,18:01:30
119776,Riyadh,2023-01-09 19:01:30,57,376,1828.9,339.0,69.0,,,2023-01-09 19:01:30,2023,2023-01-09,19:01:30
119777,Riyadh,2023-01-09 20:01:30,40,264,1038.5,228.8,48.0,,,2023-01-09 20:01:30,2023,2023-01-09,20:01:30
119778,Riyadh,2023-01-09 21:01:30,31,185,668.7,143.9,36.0,,,2023-01-09 21:01:30,2023,2023-01-09,21:01:30
119794,Riyadh,2023-01-10 13:46:30,38,259,1141.0,259.1,19.0,,,2023-01-10 13:46:30,2023,2023-01-10,13:46:30
119795,Riyadh,2023-01-10 14:46:30,44,273,1284.6,333.0,32.0,,,2023-01-10 14:46:30,2023,2023-01-10,14:46:30
119796,Riyadh,2023-01-10 15:16:30,48,270,1232.4,335.1,35.0,,,2023-01-10 15:16:30,2023,2023-01-10,15:16:30
119797,Riyadh,2023-01-10 16:46:00,59,425,2002.4,454.1,49.0,,,2023-01-10 16:46:00,2023,2023-01-10,16:46:00
119798,Riyadh,2023-01-10 17:31:30,63,470,2325.2,482.1,59.0,,,2023-01-10 17:31:30,2023,2023-01-10,17:31:30
119799,Riyadh,2023-01-10 18:01:30,58,354,1672.7,358.9,56.0,,,2023-01-10 18:01:30,2023,2023-01-10,18:01:30
119800,Riyadh,2023-01-10 19:01:30,51,311,1296.1,294.8,49.0,,,2023-01-10 19:01:30,2023,2023-01-10,19:01:30
119801,Riyadh,2023-01-10 20:01:30,35,221,811.4,202.1,32.0,,,2023-01-10 20:01:30,2023,2023-01-10,20:01:30
119802,Riyadh,2023-01-10 21:01:30,30,179,608.2,140.3,32.0,,,2023-01-10 21:01:30,2023,2023-01-10,21:01:30
119818,Riyadh,2023-01-11 13:31:30,34,255,1001.8,229.4,18.0,,,2023-01-11 13:31:30,2023,2023-01-11,13:31:30
119819,Riyadh,2023-01-11 14:46:30,41,290,1240.6,305.2,28.0,,,2023-01-11 14:46:30,2023,2023-01-11,14:46:30
119820,Riyadh,2023-01-11 15:46:30,46,245,1221.2,318.9,32.0,,,2023-01-11 15:46:30,2023,2023-01-11,15:46:30
119821,Riyadh,2023-01-11 16:46:30,59,461,2179.8,470.0,54.0,,,2023-01-11 16:46:30,2023,2023-01-11,16:46:30
119822,Riyadh,2023-01-11 17:31:00,67,551,2704.1,512.4,63.0,,,2023-01-11 17:31:00,2023,2023-01-11,17:31:00
119823,Riyadh,2023-01-11 18:01:00,62,379,1861.6,377.5,59.0,,,2023-01-11 18:01:00,2023,2023-01-11,18:01:00
119824,Riyadh,2023-01-11 19:01:30,55,382,1716.7,360.1,52.0,,,2023-01-11 19:01:30,2023,2023-01-11,19:01:30
119825,Riyadh,2023-01-11 20:16:30,41,274,1066.2,243.0,38.0,,,2023-01-11 20:16:30,2023,2023-01-11,20:16:30
119826,Riyadh,2023-01-11 21:01:30,39,256,948.2,215.3,34.0,,,2023-01-11 21:01:30,2023,2023-01-11,21:01:30
119842,Riyadh,2023-01-12 13:46:30,36,236,1067.6,260.4,43.0,,,2023-01-12 13:46:30,2023,2023-01-12,13:46:30
119843,Riyadh,2023-01-12 14:46:30,49,344,1828.2,384.4,52.0,,,2023-01-12 14:46:30,2023,2023-01-12,14:46:30
119844,Riyadh,2023-01-12 15:16:30,54,305,1699.6,402.5,55.0,,,2023-01-12 15:16:30,2023,2023-01-12,15:16:30
119845,Riyadh,2023-01-12 16:46:00,65,517,2721.1,516.5,65.0,,,2023-01-12 16:46:00,2023,2023-01-12,16:46:00
119846,Riyadh,2023-01-12 17:31:00,71,539,3004.0,542.3,69.0,,,2023-01-12 17:31:00,2023,2023-01-12,17:31:00
119847,Riyadh,2023-01-12 18:01:30,66,411,2326.7,430.3,62.0,,,2023-01-12 18:01:30,2023,2023-01-12,18:01:30
119848,Riyadh,2023-01-12 19:01:30,59,362,1792.5,379.0,52.0,,,2023-01-12 19:01:30,2023,2023-01-12,19:01:30
119849,Riyadh,2023-01-12 20:46:00,48,330,1315.3,325.8,53.0,,,2023-01-12 20:46:00,2023,2023-01-12,20:46:00
119850,Riyadh,2023-01-12 21:01:30,47,321,1287.1,317.7,46.0,,,2023-01-12 21:01:30,2023,2023-01-12,21:01:30
119938,Riyadh,2023-01-16 13:31:30,19,123,445.0,112.6,39.0,,,2023-01-16 13:31:30,2023,2023-01-16,13:31:30
119939,Riyadh,2023-01-16 14:46:30,30,200,841.2,214.6,47.0,,,2023-01-16 14:46:30,2023,2023-01-16,14:46:30
119940,Riyadh,2023-01-16 15:16:30,34,210,843.2,233.3,52.0,,,2023-01-16 15:16:30,2023,2023-01-16,15:16:30
119941,Riyadh,2023-01-16 16:46:30,51,409,1794.2,411.7,62.0,,,2023-01-16 16:46:30,2023,2023-01-16,16:46:30
119942,Riyadh,2023-01-16 17:46:30,60,389,1950.3,389.2,67.0,,,2023-01-16 17:46:30,2023,2023-01-16,17:46:30
119943,Riyadh,2023-01-16 18:01:30,56,335,1628.0,342.9,63.0,,,2023-01-16 18:01:30,2023,2023-01-16,18:01:30
119944,Riyadh,2023-01-16 19:01:30,48,301,1268.7,284.6,57.0,,,2023-01-16 19:01:30,2023,2023-01-16,19:01:30
119945,Riyadh,2023-01-16 20:16:30,32,207,760.7,175.9,40.0,,,2023-01-16 20:16:30,2023,2023-01-16,20:16:30
119946,Riyadh,2023-01-16 21:01:30,29,186,647.0,149.2,31.0,,,2023-01-16 21:01:30,2023,2023-01-16,21:01:30
119962,Riyadh,2023-01-17 13:46:30,30,238,846.9,209.2,38.0,,,2023-01-17 13:46:30,2023,2023-01-17,13:46:30
119963,Riyadh,2023-01-17 14:46:00,39,246,1035.7,272.0,44.0,,,2023-01-17 14:46:00,2023,2023-01-17,14:46:00
119964,Riyadh,2023-01-17 15:31:30,44,215,952.0,292.6,48.0,,,2023-01-17 15:31:30,2023,2023-01-17,15:31:30
119965,Riyadh,2023-01-17 16:46:30,57,389,1877.2,419.8,59.0,,,2023-01-17 16:46:30,2023,2023-01-17,16:46:30
119966,Riyadh,2023-01-17 17:46:30,61,379,1941.6,398.0,63.0,86.9774211603839,101.745610748437,2023-01-17 17:46:30,2023,2023-01-17,17:46:30
119967,Riyadh,2023-01-17 18:01:30,56,316,1485.6,328.1,58.0,86.5161192825291,97.9866213459994,2023-01-17 18:01:30,2023,2023-01-17,18:01:30
119968,Riyadh,2023-01-17 19:01:30,47,262,1064.1,274.8,51.0,81.4114920978889,91.6422214039827,2023-01-17 19:01:30,2023,2023-01-17,19:01:30
119969,Riyadh,2023-01-17 20:01:30,30,172,575.2,160.9,35.0,80.429156591315,81.1128831837898,2023-01-17 20:01:30,2023,2023-01-17,20:01:30
119970,Riyadh,2023-01-17 21:01:30,27,143,502.9,116.4,30.0,79.9266603354718,79.4556709219413,2023-01-17 21:01:30,2023,2023-01-17,21:01:30
119986,Riyadh,2023-01-18 13:46:30,31,236,859.7,220.5,34.0,71.9400062944976,80.1948137659598,2023-01-18 13:46:30,2023,2023-01-18,13:46:30
119987,Riyadh,2023-01-18 14:46:30,42,255,1162.7,294.8,41.0,73.1564154131561,86.2020491897523,2023-01-18 14:46:30,2023,2023-01-18,14:46:30
119988,Riyadh,2023-01-18 15:16:30,46,247,1134.8,294.4,46.0,74.016688797217,88.5394734949117,2023-01-18 15:16:30,2023,2023-01-18,15:16:30
119989,Riyadh,2023-01-18 16:46:30,58,444,2184.4,440.5,59.0,83.2406035634715,99.634526150814,2023-01-18 16:46:30,2023,2023-01-18,16:46:30
119990,Riyadh,2023-01-18 17:31:30,63,511,2514.8,470.3,67.0,87.1466244861006,103.811769788793,2023-01-18 17:31:30,2023,2023-01-18,17:31:30
119991,Riyadh,2023-01-18 18:01:30,57,327,1565.1,338.2,62.0,86.7199330339269,98.9364294135,2023-01-18 18:01:30,2023,2023-01-18,18:01:30
119992,Riyadh,2023-01-18 19:01:30,48,302,1298.0,293.9,55.0,81.5529133372513,92.1243699078607,2023-01-18 19:01:30,2023,2023-01-18,19:01:30
119993,Riyadh,2023-01-18 20:31:30,34,205,729.8,183.2,41.0,80.7175633782166,83.3968531789393,2023-01-18 20:31:30,2023,2023-01-18,20:31:30
119994,Riyadh,2023-01-18 21:01:30,32,206,728.6,182.8,39.0,80.3073620697693,82.4897119175219,2023-01-18 21:01:30,2023,2023-01-18,21:01:30
120010,Riyadh,2023-01-19 13:46:30,34,235,906.1,234.5,36.0,72.1243859702933,81.7115245674306,2023-01-19 13:46:30,2023,2023-01-19,13:46:30
120011,Riyadh,2023-01-19 14:46:30,43,287,1252.9,328.0,49.0,74.0203699098786,87.1970566952183,2023-01-19 14:46:30,2023,2023-01-19,14:46:30
120012,Riyadh,2023-01-19 15:31:30,49,271,1334.1,325.9,54.0,75.9535932050839,90.631997388538,2023-01-19 15:31:30,2023,2023-01-19,15:31:30
120013,Riyadh,2023-01-19 16:46:30,61,487,2355.1,490.8,65.0,84.4269367509591,102.374313817425,2023-01-19 16:46:30,2023,2023-01-19,16:46:30
120014,Riyadh,2023-01-19 17:31:00,67,506,2597.2,504.6,71.0,87.7127346307266,107.012137907431,2023-01-19 17:31:00,2023,2023-01-19,17:31:00
120015,Riyadh,2023-01-19 18:01:30,62,354,1750.2,394.3,66.0,86.9335947197576,102.143415496175,2023-01-19 18:01:30,2023,2023-01-19,18:01:30
120016,Riyadh,2023-01-19 19:01:30,60,387,1828.5,409.6,59.0,82.8340785302401,100.595084765161,2023-01-19 19:01:30,2023,2023-01-19,19:01:30
120017,Riyadh,2023-01-19 20:01:30,49,324,1409.6,322.9,48.0,83.1781929588781,93.559378721063,2023-01-19 20:01:30,2023,2023-01-19,20:01:30
120018,Riyadh,2023-01-19 21:01:30,37,188,672.1,195.2,47.0,84.2389443377326,84.7875816713031,2023-01-19 21:01:30,2023,2023-01-19,21:01:30
120034,Riyadh,2023-01-20 13:01:30,7,61,216.7,25.9,8.0,65.820173650532,66.1162537405159,2023-01-20 13:01:30,2023,2023-01-20,13:01:30
120035,Riyadh,2023-01-20 14:46:30,12,92,399.1,91.5,13.0,62.9145086748543,66.2391445732334,2023-01-20 14:46:30,2023,2023-01-20,14:46:30
120036,Riyadh,2023-01-20 15:01:30,13,104,461.7,94.5,13.0,63.1031391471678,66.5123423782286,2023-01-20 15:01:30,2023,2023-01-20,15:01:30
120037,Riyadh,2023-01-20 16:46:30,23,185,758.6,157.8,22.0,71.0291494525975,75.5909480674073,2023-01-20 16:46:30,2023,2023-01-20,16:46:30
120038,Riyadh,2023-01-20 17:31:30,27,215,920.6,183.1,26.0,73.5036821051176,78.4574245492781,2023-01-20 17:31:30,2023,2023-01-20,17:31:30
120039,Riyadh,2023-01-20 18:46:30,29,206,944.8,196.9,28.0,74.4377879721999,79.2454969109188,2023-01-20 18:46:30,2023,2023-01-20,18:46:30
120040,Riyadh,2023-01-20 19:16:30,32,210,919.0,200.7,29.0,75.4724807268481,80.8338112105157,2023-01-20 19:16:30,2023,2023-01-20,19:16:30
120041,Riyadh,2023-01-20 20:46:30,34,225,884.3,202.1,33.0,80.4205038823185,83.1033428962564,2023-01-20 20:46:30,2023,2023-01-20,20:46:30
120042,Riyadh,2023-01-20 21:01:30,34,213,868.9,181.6,34.0,80.6227182176989,82.9336223063104,2023-01-20 21:01:30,2023,2023-01-20,21:01:30
120058,Riyadh,2023-01-21 13:46:30,12,79,262.9,62.8,17.0,64.6865928602413,66.0900134603571,2023-01-21 13:46:30,2023,2023-01-21,13:46:30
120059,Riyadh,2023-01-21 14:46:30,15,94,323.5,96.8,32.0,65.4112759371623,68.2531944121353,2023-01-21 14:46:30,2023,2023-01-21,14:46:30
120060,Riyadh,2023-01-21 15:31:30,18,107,357.8,122.9,35.0,67.0372412120415,70.3102057081483,2023-01-21 15:31:30,2023,2023-01-21,15:31:30
120061,Riyadh,2023-01-21 16:46:30,34,274,1075.2,257.8,42.0,76.7876750537119,83.7742168184524,2023-01-21 16:46:30,2023,2023-01-21,16:46:30
120062,Riyadh,2023-01-21 17:16:30,38,298,1176.5,285.9,43.0,79.1394782104137,86.368495908984,2023-01-21 17:16:30,2023,2023-01-21,17:16:30
120063,Riyadh,2023-01-21 18:01:30,34,205,796.4,191.4,42.0,79.0055135823242,82.5092060836151,2023-01-21 18:01:30,2023,2023-01-21,18:01:30
120064,Riyadh,2023-01-21 19:01:30,34,257,941.0,229.8,41.0,78.1874519188414,82.9548540477289,2023-01-21 19:01:30,2023,2023-01-21,19:01:30
120065,Riyadh,2023-01-21 20:31:30,29,202,755.7,179.4,34.0,79.8316130189023,80.6340279337826,2023-01-21 20:31:30,2023,2023-01-21,20:31:30
120066,Riyadh,2023-01-21 21:01:30,28,171,600.1,147.9,30.0,79.0753256998037,79.7204344083118,2023-01-21 21:01:30,2023,2023-01-21,21:01:30
120082,Riyadh,2023-01-22 13:46:30,33,248,923.3,215.6,22.0,72.3954055370136,81.4508414018858,2023-01-22 13:46:30,2023,2023-01-22,13:46:30
120083,Riyadh,2023-01-22 14:46:30,40,249,1153.1,288.8,31.0,73.2058595279527,85.0570684096429,2023-01-22 14:46:30,2023,2023-01-22,14:46:30
120084,Riyadh,2023-01-22 15:31:30,44,227,1117.8,296.3,36.0,74.8109797611244,87.3528290501305,2023-01-22 15:31:30,2023,2023-01-22,15:31:30
120085,Riyadh,2023-01-22 16:46:30,56,394,1911.7,422.6,57.0,83.5940032016495,98.2510162637472,2023-01-22 16:46:30,2023,2023-01-22,16:46:30
120086,Riyadh,2023-01-22 17:46:30,66,431,2239.2,441.8,66.0,87.2247074116213,105.419423690213,2023-01-22 17:46:30,2023,2023-01-22,17:46:30
120087,Riyadh,2023-01-22 18:01:30,61,334,1557.0,353.1,62.0,86.2569424749769,101.082112738945,2023-01-22 18:01:30,2023,2023-01-22,18:01:30
120088,Riyadh,2023-01-22 19:01:30,45,262,1070.2,244.4,55.0,80.0421010993069,90.1846174217799,2023-01-22 19:01:30,2023,2023-01-22,19:01:30
120089,Riyadh,2023-01-22 20:01:30,27,149,575.5,116.5,43.0,77.8704016855956,78.8703909390168,2023-01-22 20:01:30,2023,2023-01-22,20:01:30
120090,Riyadh,2023-01-22 21:01:30,20,117,406.4,67.0,42.0,77.1189647332244,74.6797175252293,2023-01-22 21:01:30,2023,2023-01-22,21:01:30
120106,Riyadh,2023-01-23 13:31:30,33,271,1007.1,228.1,19.0,73.4414526536712,82.3454616584652,2023-01-23 13:31:30,2023,2023-01-23,13:31:30
120107,Riyadh,2023-01-23 14:46:00,41,250,1048.7,301.4,30.0,73.664337492601,85.5600507607557,2023-01-23 14:46:00,2023,2023-01-23,14:46:00
120108,Riyadh,2023-01-23 15:31:30,45,203,972.7,298.5,34.0,75.6544491301166,88.23712052993,2023-01-23 15:31:30,2023,2023-01-23,15:31:30
120109,Riyadh,2023-01-23 16:46:30,52,376,1821.8,402.8,51.0,83.8149380205462,95.5133136262781,2023-01-23 16:46:30,2023,2023-01-23,16:46:30
120110,Riyadh,2023-01-23 17:31:30,58,447,2198.1,416.9,60.0,87.3796516918858,100.129102020392,2023-01-23 17:31:30,2023,2023-01-23,17:31:30
120111,Riyadh,2023-01-23 18:01:30,53,274,1301.2,285.6,56.0,86.8115140557984,96.091866496714,2023-01-23 18:01:30,2023,2023-01-23,18:01:30
120112,Riyadh,2023-01-23 19:01:30,41,248,934.7,222.2,48.0,81.2272732518198,88.0537803238424,2023-01-23 19:01:30,2023,2023-01-23,19:01:30
120113,Riyadh,2023-01-23 20:01:30,26,150,512.1,118.9,32.0,79.6801028855476,78.6121808016024,2023-01-23 20:01:30,2023,2023-01-23,20:01:30
120114,Riyadh,2023-01-23 21:01:30,25,146,517.8,114.4,29.0,79.1090259992872,78.0460060920921,2023-01-23 21:01:30,2023,2023-01-23,21:01:30
120130,Riyadh,2023-01-24 13:31:30,33,260,1014.9,245.2,30.0,73.2452952643238,82.3439500817946,2023-01-24 13:31:30,2023,2023-01-24,13:31:30
120131,Riyadh,2023-01-24 14:46:30,45,291,1341.6,351.6,39.0,73.4518663503057,88.8198337936865,2023-01-24 14:46:30,2023,2023-01-24,14:46:30
120132,Riyadh,2023-01-24 15:16:30,48,290,1377.7,353.1,44.0,74.5991424785989,90.6281314221318,2023-01-24 15:16:30,2023,2023-01-24,15:16:30
120133,Riyadh,2023-01-24 16:46:30,55,385,1867.7,428.4,57.0,83.6559333552623,98.0138161015843,2023-01-24 16:46:30,2023,2023-01-24,16:46:30
120134,Riyadh,2023-01-24 17:31:30,61,454,2386.7,464.7,61.0,86.5419695584979,102.183213488675,2023-01-24 17:31:30,2023,2023-01-24,17:31:30
120135,Riyadh,2023-01-24 18:01:30,57,316,1568.4,310.4,56.0,86.3840166330683,98.3260438791842,2023-01-24 18:01:30,2023,2023-01-24,18:01:30
